iso3,analysis_type,hazard,frequency,return_period,displacement,displacement_over_pop,population
DMA,Hybrid,Total,0.353830953970954,2.82620835960578,40.3770975319007,0.000552989721867819,73016
DMA,Hybrid,Total,0.334619046009698,2.98847304696165,49.3153722322582,0.000675405010302649,73016
DMA,Hybrid,Total,0.318819695261961,3.13656908547742,60.2323120547418,0.000824919360889966,73016
DMA,Hybrid,Total,0.303735892158498,3.2923339842832,73.565933931787,0.00100753169074979,73016
DMA,Hybrid,Total,0.289155002438958,3.45835275739733,89.8512185674931,0.0012305688967828,73016
DMA,Hybrid,Total,0.275056884353148,3.63561160212988,109.741575299638,0.00150297983044316,73016
DMA,Hybrid,Total,0.261421396150876,3.82524160119956,134.035058636403,0.0018356943496823,73016
DMA,Hybrid,Total,0.248228396081949,4.0285479654385,163.706388345631,0.00224206185419129,73016
DMA,Hybrid,Total,0.235457742396176,4.24704658179141,199.946057828575,0.00273838689915327,73016
DMA,Hybrid,Total,0.223089293343363,4.48251005242494,244.208099911055,0.00334458337776727,73016
DMA,Hybrid,Total,0.211102907173317,4.73702618969141,298.268426543815,0.00408497352010265,73016
DMA,Hybrid,Total,0.199478442135848,5.01307303833356,364.296083157462,0.00498926376626304,73016
DMA,Hybrid,Total,0.188195756480761,5.31361609156277,444.940276587984,0.00609373666851079,73016
DMA,Hybrid,Total,0.177234708457865,5.64223570372356,543.436668366873,0.00744270664466518,73016
DMA,Hybrid,Total,0.166575156316967,6.00329618239803,663.737198147959,0.00909029799150815,73016
DMA,Hybrid,Total,0.156196958307874,6.40217332548139,810.668646135395,0.0111026164968691,73016
DMA,Hybrid,Total,0.146079972680394,6.84556535472444,990.126296463042,0.0135604017812951,73016
DMA,Hybrid,Total,0.136204057684335,7.34192517463457,1209.31047181993,0.0165622667883742,73016
DMA,Hybrid,Total,0.126549071569504,7.9020729871635,1477.01542972597,0.0202286544007611,73016
DMA,Hybrid,Total,0.117094872585709,8.54008359134631,1803.98221175202,0.0247066699319604,73016
DMA,Hybrid,Total,0.107502361396375,9.3021212465545,2203.32960294225,0.0301759833864119,73016
DMA,Hybrid,Total,0.0977181761214778,10.2335106905481,2691.08049268781,0.0368560383023969,73016
DMA,Hybrid,Total,0.0876978004857614,11.4027945337393,3286.80475606293,0.0450148564158942,73016
DMA,Hybrid,Total,0.0775621182709212,12.8928918174597,4014.40444974873,0.0549797914121388,73016
DMA,Hybrid,Total,0.0678071479230754,14.7477077362767,4903.07282671274,0.0671506632342602,73016
DMA,Hybrid,Total,0.058640789017684,17.0529765501353,5988.46564788797,0.0820157999327267,73016
DMA,Hybrid,Total,0.0500339382881992,19.9864338929293,7314.13178702012,0.100171630697657,73016
DMA,Hybrid,Total,0.0411607151668523,24.2950103258975,8933.26052839019,0.122346616199055,73016
DMA,Hybrid,Total,0.0321545527554464,31.0997950307556,10910.8156636876,0.149430476384458,73016
DMA,Hybrid,Total,0.0235264624904844,42.5053277943704,13326.1420137293,0.182509888431704,73016
DMA,Hybrid,Total,0.0167368552364675,59.7483807962397,16276.148955674,0.222912087154514,73016
DMA,Hybrid,Total,0.0117914558675442,84.8071698044075,19879.1986873892,0.272258117226213,73016
DMA,Hybrid,Total,0.00857160819684388,116.664221816415,24279.855236575,0.332527873843747,73016
DMA,Hybrid,Total,0.00666073879271586,150.133495865893,29654.684757641,0.406139541438055,73016
DMA,Hybrid,Total,0.00325478560865661,307.239898486814,36219.3398398169,0.496046617725114,73016
DMA,Hybrid,Total,0.000435571170440182,2295.8360604753,44237.212067956,0.605856415963022,73016
DMA,Hybrid,Total,0.000000007957,125675505.843911,54030,0.739974800043826,73016
DOM,Hybrid,Total,4,0.25,3,0.00000028172683146622,10648613
DOM,Hybrid,Total,3.65054063268491,0.273932028326587,4.00166789104216,0.000000375792405174473,10648613
DOM,Hybrid,Total,3.3072961602046,0.302361793912686,5.33778197006593,0.000000501265467161397,10648613
DOM,Hybrid,Total,2.97648147739384,0.335967150340067,7.12001023966554,0.000000668632641609338,10648613
DOM,Hybrid,Total,2.66431147908741,0.375331491024663,9.49730545332033,0.00000089188192427693,10648613
DOM,Hybrid,Total,2.37700106012008,0.420698171648894,12.6683540946572,0.0000011896717529933,10648613
DOM,Hybrid,Total,2.12716152038703,0.470110045906647,16.8981819376474,0.0000015868904182777,10648613
DOM,Hybrid,Total,1.92914482442126,0.518364400298457,22.540304025624,0.00000211673614447478,10648613
DOM,Hybrid,Total,1.74756683293737,0.572224181160023,30.0662702912227,0.00000282349168771771,10648613
DOM,Hybrid,Total,1.58106834550404,0.632483727122626,40.1050761425935,0.00000376622534245479,10648613
DOM,Hybrid,Total,1.42829016168998,0.700137847912349,53.4957318225391,0.00000502372767444353,10648613
DOM,Hybrid,Total,1.28787308106386,0.776474028926779,71.357384114019,0.00000670109657605352,10648613
DOM,Hybrid,Total,1.15845790319439,0.863216520205482,95.1828509326106,0.00000893852100105531,10648613
DOM,Hybrid,Total,1.03868542765026,0.962755395791224,126.963386118293,0.000011922997494443,10648613
DOM,Hybrid,Total,0.929690488854009,1.07562679406633,169.355101855854,0.0000159039587461629,10648613
DOM,Hybrid,Total,0.829875223428032,1.20500042870207,225.900957760249,0.0000212141203516598,10648613
DOM,Hybrid,Total,0.738144340755065,1.3547485834235,301.326869741619,0.0000282972880826469,10648613
DOM,Hybrid,Total,0.654655613978414,1.52752069736772,401.936686451094,0.0000377454497079661,10648613
DOM,Hybrid,Total,0.579566816241381,1.72542659789465,536.139044134408,0.0000503482513764382,10648613
DOM,Hybrid,Total,0.513035720687272,1.94918201535827,715.150132682231,0.0000671589936344039,10648613
DOM,Hybrid,Total,0.464565484834856,2.15254906497301,953.931107743008,0.0000895826628071663,10648613
DOM,Hybrid,Total,0.419904839380408,2.38149196250168,1272.43849470716,0.000119493355116498,10648613
DOM,Hybrid,Total,0.376608980898681,2.65527390667571,1697.29208919855,0.000159390907454196,10648613
DOM,Hybrid,Total,0.334925718999283,2.98573666718662,2263.99975168857,0.00021260982549451,10648613
DOM,Hybrid,Total,0.295066735823091,3.38906382385155,3019.92503721985,0.000283597970667152,10648613
DOM,Hybrid,Total,0.257393160250543,3.8851071218311,4028.24568493233,0.00037828829772782,10648613
DOM,Hybrid,Total,0.222017262256975,4.50415427086271,5373.23380487428,0.000504594711524804,10648613
DOM,Hybrid,Total,0.189231852686626,5.28452258857302,7167.29906267589,0.000673073485032829,10648613
DOM,Hybrid,Total,0.159173886135201,6.28243755480472,9560.38350820222,0.000897805517789239,10648613
DOM,Hybrid,Total,0.132063508012553,7.57211447014528,12752.4932369406,0.00119757317097923,10648613
DOM,Hybrid,Total,0.107981246898549,9.26086731466921,17010.4142389992,0.00159743003516037,10648613
DOM,Hybrid,Total,0.086862614503392,11.5124326583671,22690.0094911765,0.0021307948266292,10648613
DOM,Hybrid,Total,0.0686742073273615,14.5615077176373,30265.9608094276,0.00284224441337361,10648613
DOM,Hybrid,Total,0.0523650665747508,19.096700632902,40371.4411875422,0.00379123940249704,10648613
DOM,Hybrid,Total,0.0375938627528745,26.6000864708572,53851.0333050949,0.00505709366140876,10648613
DOM,Hybrid,Total,0.0306260783611762,32.6519114921246,71831.3169588134,0.00674560310895075,10648613
DOM,Hybrid,Total,0.0274219018806689,36.467200719763,95815.0248817853,0.00899788778893414,10648613
DOM,Hybrid,Total,0.0244969588844623,40.82139357446,127806.636182949,0.0120021862173927,10648613
DOM,Hybrid,Total,0.0220661593018808,45.3182625176991,170479.904091804,0.0160095877361497,10648613
DOM,Hybrid,Total,0.0198271454972189,50.4359036524076,227401.31942404,0.0213550177308575,10648613
DOM,Hybrid,Total,0.0174499298585068,57.3068206066459,303328.1861066,0.0284852295887361,10648613
DOM,Hybrid,Total,0.0146636979760862,68.1956217068039,404606.220930281,0.0379961428714032,10648613
DOM,Hybrid,Total,0.0112521415963051,88.8719708547191,539699.907604206,0.0506826483039816,10648613
DOM,Hybrid,Total,0.00729093334988718,137.156650871795,719899.930352723,0.0676050421170084,10648613
DOM,Hybrid,Total,0.00349818945885552,285.862161487149,960266.812018658,0.0901776421040616,10648613
DOM,Hybrid,Total,0.00101334241222802,986.833263794134,1280889.6228295,0.120286991632572,10648613
DOM,Hybrid,Total,0.000127327511397803,7853.76223113126,1708564.95854863,0.160449530708706,10648613
DOM,Hybrid,Total,0.00000614464757554268,162743.26358118,2279036.51146128,0.214021911723271,10648613
DOM,Hybrid,Total,0.000000062081564857338,16107841.3905638,3039982.41014244,0.285481537374158,10648613
DOM,Hybrid,Total,0.00000000000100999999598697,990099013834.946,4054999.99999999,0.380800767198507,10648613
ECU,Hybrid,Total,21.6222222222222,0.0462487153134635,3,0.000000183089265171234,16385450
ECU,Hybrid,Total,19.1641591410436,0.0521807397152278,4.07546514820881,0.000000248724639738842,16385450
ECU,Hybrid,Total,16.7704152404805,0.0596288157246218,5.53647205808821,0.00000033788953358548,16385450
ECU,Hybrid,Total,14.5053097011483,0.0689402722591186,7.52123297225679,0.000000459019006024051,16385450
ECU,Hybrid,Total,12.4331617036627,0.0804300646798,10.2175076166638,0.000000623571987138821,16385450
ECU,Hybrid,Total,10.7527128450377,0.0929997866037588,13.8803653977571,0.000000847115300327858,16385450
ECU,Hybrid,Total,9.4002845217261,0.106379758792277,18.8563151409876,0.00000115079629433355,16385450
ECU,Hybrid,Total,8.18138440646318,0.122228702419851,25.6160850602456,0.00000156334339674807,16385450
ECU,Hybrid,Total,7.08788472860446,0.141085815908421,34.7991539655277,0.0000021237838427097,16385450
ECU,Hybrid,Total,6.11165771750548,0.163621728542769,47.2742463912202,0.00000288513567776413,16385450
ECU,Hybrid,Total,5.2445756025218,0.190673197564196,64.2215145250845,0.00000391942330086049,16385450
ECU,Hybrid,Total,4.47851061300894,0.223288518530079,87.2441814040558,0.00000532449102124481,16385450
ECU,Hybrid,Total,3.80533497832244,0.262788954375008,118.520206898746,0.00000723325919634468,16385450
ECU,Hybrid,Total,3.21692092781786,0.310856257408332,161.008324191445,0.00000982629858755451,16385450
ECU,Hybrid,Total,2.77317937089131,0.360596941725625,218.727937937912,0.0000133489124764905,16385450
ECU,Hybrid,Total,2.43058942522552,0.411422838271921,297.139362668514,0.0000181343425214757,16385450
ECU,Hybrid,Total,2.13178235243646,0.469091039644399,403.660372238835,0.0000246352936439851,16385450
ECU,Hybrid,Total,1.85848687603812,0.538072134322399,548.367926257454,0.0000334667602206503,16385450
ECU,Hybrid,Total,1.55722955256873,0.642166081648302,744.951457285931,0.0000454642049675737,16385450
ECU,Hybrid,Total,1.23777765082847,0.807899544260378,1012.00790042539,0.0000617625942787894,16385450
ECU,Hybrid,Total,1.05589104605669,0.947067411675267,1374.80097596521,0.0000839037668153887,16385450
ECU,Hybrid,Total,0.91604267403289,1.09165219956128,1867.65115442323,0.000113982292486519,16385450
ECU,Hybrid,Total,0.797436028234602,1.25401908691515,2537.18239628794,0.000154843620180583,16385450
ECU,Hybrid,Total,0.693233100233778,1.44251623250934,3446.73281024013,0.00021035325915615,16385450
ECU,Hybrid,Total,0.599500934413487,1.6680541140079,4682.34648110714,0.00028576245883434,16385450
ECU,Hybrid,Total,0.514302487320752,1.944381029945,6360.91329853009,0.000388204980548602,16385450
ECU,Hybrid,Total,0.436537431430018,2.29075430421666,8641.22681964577,0.000527371956195635,16385450
ECU,Hybrid,Total,0.365752622228891,2.73408839533676,11739.0062470778,0.000716428675872668,16385450
ECU,Hybrid,Total,0.301913314328397,3.31220901014084,15947.3036115237,0.000973260033232148,16385450
ECU,Hybrid,Total,0.244883795891376,4.0835695002195,21664.2266922232,0.00132216244852739,16385450
ECU,Hybrid,Total,0.194783563047653,5.13390341748371,29430.6002823501,0.0017961423264146,16385450
ECU,Hybrid,Total,0.151525411966304,6.59955308501243,39981.1285805274,0.00244003848417513,16385450
ECU,Hybrid,Total,0.115048306262973,8.69200106009588,54313.8987053314,0.00331476393418133,16385450
ECU,Hybrid,Total,0.08511540322032,11.7487547748733,73784.8004123071,0.0045030682960985,16385450
ECU,Hybrid,Total,0.0613476667878035,16.3005384289335,100235.794182633,0.00611736596691778,16385450
ECU,Hybrid,Total,0.0431707919414524,23.1638094885122,136169.161931451,0.00831037059900406,16385450
ECU,Hybrid,Total,0.0296554887834841,33.720570492061,184984.22457081,0.0112895419149801,16385450
ECU,Hybrid,Total,0.0198033236516522,50.4965740898027,251298.920068923,0.0153367115379146,16385450
ECU,Hybrid,Total,0.0127918829237325,78.1745741390988,341386.663507802,0.0208347444536343,16385450
ECU,Hybrid,Total,0.00796924844853462,125.482347106882,463769.816396444,0.028303758297541,16385450
ECU,Hybrid,Total,0.00470370387991809,212.598417232297,630025.907838301,0.0384503268349848,16385450
ECU,Hybrid,Total,0.00249914308370248,400.137153619272,855882.876621203,0.0522343223177394,16385450
ECU,Hybrid,Total,0.00112736290561233,887.025814865579,1162706.9448728,0.0709597200487506,16385450
ECU,Hybrid,Total,0.000413983616846151,2415.55452753974,1579523.87713648,0.0963979553284457,16385450
ECU,Hybrid,Total,0.000114977242183577,8697.37333239702,2145764.83734446,0.130955502433223,16385450
ECU,Hybrid,Total,0.0000257540635805947,38828.8239201788,2914996.60361643,0.177901528710925,16385450
ECU,Hybrid,Total,0.00000440068434781317,227237.38422569,3959989.02172859,0.241677160024814,16385450
ECU,Hybrid,Total,0.000000205737127058601,4860571.42090433,5379599.08178145,0.328315614266404,16385450
ECU,Hybrid,Total,0.0000000050807181629822,196822568.763199,7308122.85637881,0.446012947851833,16385450
ECU,Hybrid,Total,0.000000000000000004138,241662638956017000,9927999.99999999,0.605903408206671,16385450
EGY,Hybrid,Total,0.375,2.66666666666667,20,0.000000214170427874178,93383574
EGY,Hybrid,Total,0.364900957332672,2.74046965321695,26.9330835202546,0.000000288413501075196,93383574
EGY,Hybrid,Total,0.354726446015829,2.81907371506036,36.2695493954506,0.000000388393245641365,93383574
EGY,Hybrid,Total,0.344400997399955,2.90359205562548,48.8425401554837,0.000000523031386178084,93383574
EGY,Hybrid,Total,0.333849142835535,2.99536488698619,65.7740106674516,0.000000704342400382444,93383574
EGY,Hybrid,Total,0.322995413673055,3.0960191930534,88.5748461384298,0.000000948505634817851,93383574
EGY,Hybrid,Total,0.311764341262998,3.20755092115047,119.279686442002,0.00000127730907409907,93383574
EGY,Hybrid,Total,0.30008045695585,3.3324396068456,160.628487860611,0.00000172009359869447,93383574
EGY,Hybrid,Total,0.287868292102095,3.4738108622444,216.311023964102,0.00000231637122781467,93383574
EGY,Hybrid,Total,0.275052378052218,3.63567116591209,291.296143738849,0.00000311935098713237,93383574
EGY,Hybrid,Total,0.261557246156704,3.82325481206849,392.275168422325,0.00000420068703327124,93383574
EGY,Hybrid,Total,0.247006319842966,4.04847940990235,528.258993702023,0.00000565687273547726,93383574
EGY,Hybrid,Total,0.230591346395501,4.33667618335009,711.382179885113,0.00000761785129240302,93383574
EGY,Hybrid,Total,0.213912299820239,4.6748129997216,957.985783283327,0.0000102586112551585,93383574
EGY,Hybrid,Total,0.197090755917922,5.07380468121219,1290.07555561932,0.0000138148016868504,93383574
EGY,Hybrid,Total,0.180248290489288,5.54790282496148,1737.28563434671,0.0000186037603823849,93383574
EGY,Hybrid,Total,0.16350647933508,6.11596558171044,2339.52295441992,0.0000250528316084788,93383574
EGY,Hybrid,Total,0.146986898256038,6.80332745207054,3150.52835644723,0.0000337375003065018,93383574
EGY,Hybrid,Total,0.130811123052901,7.64460985168356,4242.6721678562,0.0000454327456759815,93383574
EGY,Hybrid,Total,0.116428722622057,8.58894590165805,5713.41219229654,0.0000611821966922849,93383574
EGY,Hybrid,Total,0.103325061268038,9.67819411600326,7693.99038803819,0.0000823912606732978,93383574
EGY,Hybrid,Total,0.0907315165704214,11.0215285470716,10361.1442862535,0.000110952535252651,93383574
EGY,Hybrid,Total,0.0786378741739637,12.7165187322814,13952.8782213537,0.000149414694937181,93383574
EGY,Hybrid,Total,0.0667527902927018,14.9806471851609,18789.701724183,0.000201209922894823,93383574
EGY,Hybrid,Total,0.0555836537897684,17.9909007742142,25303.2302929048,0.000270960182921515,93383574
EGY,Hybrid,Total,0.0453300818046369,22.060405809762,34074.700740552,0.00036488966186443,93383574
EGY,Hybrid,Total,0.0361916914767809,27.6306511023824,45886.8380486485,0.000491380186933609,93383574
EGY,Hybrid,Total,0.0283680999456737,35.2508628323733,61793.7020822325,0.000661719180744062,93383574
EGY,Hybrid,Total,0.0224653481434744,44.5129981344391,83214.7469603251,0.000891106898096716,93383574
EGY,Hybrid,Total,0.0207351385681663,48.2273121403323,112061.486499965,0.0012000128255957,93383574
EGY,Hybrid,Total,0.0196045349648032,51.008606008525,150908.068765372,0.00161600228285728,93383574
EGY,Hybrid,Total,0.0184704674034388,54.1404815675547,203220.980996905,0.00217619622265587,93383574
EGY,Hybrid,Total,0.0172384062105674,58.0100032326067,273668.382712886,0.00293058373106266,93383574
EGY,Hybrid,Total,0.0160253773452912,62.4010267248923,368536.670422958,0.0039464828195905,93383574
EGY,Hybrid,Total,0.014764716273037,67.7290360009273,496291.446238905,0.00531454756956405,93383574
EGY,Hybrid,Total,0.012746665362517,78.4518908718364,668332.94859702,0.00715685767817175,93383574
EGY,Hybrid,Total,0.0106618165162028,93.7926476675241,900013.356195079,0.00963781227943877,93383574
EGY,Hybrid,Total,0.00825504099652532,121.138102211838,1212006.74458734,0.012978800153733,93383574
EGY,Hybrid,Total,0.00495011043339809,202.015695095015,1632153.94395414,0.0174779554266593,93383574
EGY,Hybrid,Total,0.00244817330298241,408.467815077381,2197946.92452149,0.0235367616634751,93383574
EGY,Hybrid,Total,0.0012435178845411,804.170179159933,2959874.4045612,0.0316958783839351,93383574
EGY,Hybrid,Total,0.000715986347995725,1396.67467515173,3985927.22737555,0.042683386988118,93383574
EGY,Hybrid,Total,0.000444748473970664,2248.46190268426,5367665.54602813,0.0574797613339165,93383574
EGY,Hybrid,Total,0.000186374480371236,5365.54145185607,7228389.22299845,0.0774053606365339,93383574
EGY,Hybrid,Total,0.0000263729808968312,37917.5946743341,9734140.5329963,0.10423825214696,93383574
EGY,Hybrid,Total,0.00000225314521725616,443824.03421728,13108520.9986543,0.140372877553972,93383574
EGY,Hybrid,Total,0.000000122121403136189,8188572.79984579,17652644.5441884,0.18903372175698,93383574
EGY,Hybrid,Total,0.00000000631284563978985,158407168.028472,23772007.4930997,0.254563050811267,93383574
EGY,Hybrid,Total,0.0000000000327221576545381,30560331948.6884,32012673.1627887,0.342808395433534,93383574
EGY,Hybrid,Total,0.000000000000000001957,510986203372509000,43110000,0.461644357282792,93383574
ETH,Hybrid,Total,5.72222222222222,0.174757281553398,4,0.0000000392721812323194,101853268
ETH,Hybrid,Total,5.58381654883369,0.179088978166533,5.45985030180493,0.0000000536050576384543,101853268
ETH,Hybrid,Total,5.50607659021925,0.181617524495819,7.45249132952983,0.0000000731688975313961,101853268
ETH,Hybrid,Total,5.43993211197811,0.183825823450648,10.172371758683,0.0000000998728068173816,101853268
ETH,Hybrid,Total,5.35135607244522,0.186868522008678,13.8849067541793,0.000000136322643610996,101853268
ETH,Hybrid,Total,5.24356468189981,0.190709957951294,18.9523780830848,0.000000186075306715586,101853268
ETH,Hybrid,Total,5.08704892133581,0.196577625940623,25.8692867992129,0.000000253985829882384,101853268
ETH,Hybrid,Total,4.88840542730276,0.204565684019331,35.3106083345402,0.000000346681152484378,101853268
ETH,Hybrid,Total,4.64345355348085,0.215356951131852,48.1976588930637,0.000000473206798755477,101853268
ETH,Hybrid,Total,4.26986942932749,0.234199198957122,65.7880006133962,0.000000645909570750309,101853268
ETH,Hybrid,Total,3.86213390950852,0.258924217396505,89.7981587510484,0.000000881642391199941,101853268
ETH,Hybrid,Total,3.50742226730059,0.285109668522926,122.57112603961,0.00000120340886891926,101853268
ETH,Hybrid,Total,3.1867282937916,0.31380146275671,167.304999874983,0.00000164260806904088,101853268
ETH,Hybrid,Total,2.82785939877579,0.353624370586781,228.365063515225,0.00000224209854037501,101853268
ETH,Hybrid,Total,2.4197258468494,0.41326995837237,311.709765238825,0.00000306038059808572,101853268
ETH,Hybrid,Total,2.02494447559716,0.493840701338293,425.472163953685,0.00000417730498302406,101853268
ETH,Hybrid,Total,1.71064151650523,0.584576014525218,580.753580693031,0.00000570186496807379,101853268
ETH,Hybrid,Total,1.48459785932069,0.673583080914296,792.706903205284,0.00000778283229169715,101853268
ETH,Hybrid,Total,1.29476493716237,0.772340964215189,1082.01525617705,0.0000106232748091799,101853268
ETH,Hybrid,Total,1.15063517426222,0.869085199521382,1476.91033074896,0.0000145003725432645,101853268
ETH,Hybrid,Total,1.01901866000993,0.981336298581872,2015.92732876962,0.0000197924658516565,101853268
ETH,Hybrid,Total,0.899363656921267,1.11189727570629,2751.66535859991,0.0000270159751634077,101853268
ETH,Hybrid,Total,0.791118427512017,1.26403325371259,3755.92023465446,0.0000368757950373714,101853268
ETH,Hybrid,Total,0.693731234297953,1.44148043299793,5126.69055668335,0.0000503340801660223,101853268
ETH,Hybrid,Total,0.606650339794852,1.64839601068742,6997.74074579201,0.0000687041356963825,101853268
ETH,Hybrid,Total,0.529324006518491,1.88920205334588,9551.65423071628,0.0000937785740042851,101853268
ETH,Hybrid,Total,0.461200496984646,2.16825438510595,13037.6505585782,0.000128004243895033,101853268
ETH,Hybrid,Total,0.401728073709096,2.48924599858593,17795.90508427,0.000174721002415652,101853268
ETH,Hybrid,Total,0.350354999207615,2.8542478407948,24290.7444363109,0.000238487629442689,101853268
ETH,Hybrid,Total,0.306529535995983,3.26232836503267,33155.9570854145,0.000325526688897351,101853268
ETH,Hybrid,Total,0.269699946589975,3.70782424187981,45256.6405748579,0.00044433174765544,101853268
ETH,Hybrid,Total,0.239314493505369,4.17860191145325,61773.6206753288,0.000606496206634517,101853268
ETH,Hybrid,Total,0.21482143925794,4.65502886236266,84318.6803719442,0.000827844624209252,101853268
ETH,Hybrid,Total,0.191273918531499,5.22810432116139,115091.843119138,0.00112997693033412,101853268
ETH,Hybrid,Total,0.155992751099428,6.41055429147867,157096.058597328,0.00154237622102933,101853268
ETH,Hybrid,Total,0.119962496082873,8.33593858624927,214430.240736246,0.00210528581897093,101853268
ETH,Hybrid,Total,0.0933093620820177,10.717038223035,292689.253649974,0.00287363635352352,101853268
ETH,Hybrid,Total,0.0717066615775905,13.9457057126826,399509.877468967,0.00392240607801575,101853268
ETH,Hybrid,Total,0.0568715287045755,17.5834907690735,545316.031268247,0.00535393750221394,101853268
ETH,Hybrid,Total,0.0426661297006862,23.4377949679349,744335.97447475,0.00730792432182687,101853268
ETH,Hybrid,Total,0.0281049676429977,35.5808984625943,1015990.74872006,0.00997504320352352,101853268
ETH,Hybrid,Total,0.0131158594402876,76.2435740145499,1386789.34900755,0.0136155606613187,101853268
ETH,Hybrid,Total,0.00217519053416279,459.729841728505,1892915.56142969,0.0185847307464861,101853268
ETH,Hybrid,Total,0.0000239658736046695,41725.9982463214,2583758.89984078,0.0253674619437913,101853268
ETH,Hybrid,Total,0.0000000957163346796967,10447537.5425352,3526734.20227171,0.0346256361874585,101853268
ETH,Hybrid,Total,0.00000000563905499367603,177334677.729063,4813860.19966474,0.0472626975470707,101853268
ETH,Hybrid,Total,0.00000000015918259650259,6282093783.93781,6570739.01599656,0.0645118133666223,101853268
ETH,Hybrid,Total,0.00000000000158669573643799,630240554023.875,8968812.84989254,0.0880562109199338,101853268
ETH,Hybrid,Total,0.00000000000000325277922100052,307429410992244,12242093.8863294,0.120193432441749,101853268
ETH,Hybrid,Total,0.000000000000000000001464,683060109289617000000,16710000,0.164059537098014,101853268
GRD,Hybrid,Total,0.384615384615385,2.6,3,0.0000279519598982549,107327
GRD,Hybrid,Total,0.366036756705366,2.73196607084171,3.68787761400283,0.0000343611357254263,107327
GRD,Hybrid,Total,0.347590245726618,2.87695069782398,4.53348043195441,0.0000422398877445043,107327
GRD,Hybrid,Total,0.329407968610411,3.03574926926767,5.57297366617485,0.0000519251788103166,107327
GRD,Hybrid,Total,0.311622042288015,3.2090156160255,6.85081494230451,0.000063831234845887,107327
GRD,Hybrid,Total,0.294364583690702,3.3971478071925,8.4216556878003,0.0000784672606874347,107327
GRD,Hybrid,Total,0.277767709749741,3.60013048637282,10.3526784946261,0.0000964592180404381,107327
GRD,Hybrid,Total,0.261963537396403,3.81732515119766,12.7264704217667,0.000118576596958516,107327
GRD,Hybrid,Total,0.24708418356196,4.04720361127137,15.6445551245676,0.00014576532582265,107327
GRD,Hybrid,Total,0.23326176517768,4.28702920617221,19.2317348749753,0.00017918822733306,107327
GRD,Hybrid,Total,0.221443909241077,4.51581623277495,23.6414281746197,0.000220274750758148,107327
GRD,Hybrid,Total,0.210446552607196,4.75180033890376,29.0622312427453,0.000270782107417009,107327
GRD,Hybrid,Total,0.199969889685387,5.00075287121128,35.7259840043647,0.000332870424071899,107327
GRD,Hybrid,Total,0.189966210836621,5.26409404912563,43.9176855493066,0.000409195128432795,107327
GRD,Hybrid,Total,0.180387806421869,5.5436119537998,53.9876831320345,0.000503020517968773,107327
GRD,Hybrid,Total,0.171186966802103,5.84156620495549,66.3666560181695,0.000618359369200383,107327
GRD,Hybrid,Total,0.162315982338291,6.16082277046413,81.5840350152112,0.000760144558361001,107327
GRD,Hybrid,Total,0.153734047295995,6.50473995571474,100.290645464207,0.000934440033395204,107327
GRD,Hybrid,Total,0.145877072324647,6.855086848566,123.286542100448,0.00114870016026208,107327
GRD,Hybrid,Total,0.138243865627583,7.23359402213125,151.55522624002,0.00141208853541066,107327
GRD,Hybrid,Total,0.130823246062007,7.64390144795847,186.305708711901,0.001735869899577,107327
GRD,Hybrid,Total,0.123604032485122,8.09035093673315,229.024217506517,0.00213389191449045,107327
GRD,Hybrid,Total,0.116575043754132,8.57816534136666,281.537761602267,0.00262317740738367,107327
GRD,Hybrid,Total,0.109725098726242,9.113685124084,346.092269503155,0.0032246524127494,107327
GRD,Hybrid,Total,0.103043016258654,9.70468486180413,425.448644360041,0.00396404114863959,107327
GRD,Hybrid,Total,0.0965176152085735,10.3608030289498,523.000843814415,0.00487296620435133,107327
GRD,Hybrid,Total,0.090137714433203,11.09413530494,642.921034669258,0.00599030099293988,107327
GRD,Hybrid,Total,0.0838921327897466,11.9200688639808,790.338030442765,0.00736383231100063,107327
GRD,Hybrid,Total,0.0777696891354081,12.8584800983177,971.556643321654,0.00905230411100333,107327
GRD,Hybrid,Total,0.0714375189497233,13.9982465055062,1194.32733188055,0.0111279298953716,107327
GRD,Hybrid,Total,0.0651789722575424,15.3423714023702,1468.17767701134,0.013679481183778,107327
GRD,Hybrid,Total,0.0590654196234689,16.9303800154949,1804.8198628096,0.0168160841429426,107327
GRD,Hybrid,Total,0.0531154610339387,18.826909915383,2218.65158978773,0.0206718867553153,107327
GRD,Hybrid,Total,0.047347696475388,21.120351663144,2727.37184374999,0.0254117961347097,107327
GRD,Hybrid,Total,0.041780725934253,23.9344812144629,3352.73785587574,0.0312385313655999,107327
GRD,Hybrid,Total,0.0364331493969699,27.4475310685924,4121.49562810133,0.0384012935058404,107327
GRD,Hybrid,Total,0.0313235668499747,31.9248444721999,5066.52382102848,0.0472064235563137,107327
GRD,Hybrid,Total,0.0264705782797037,37.7777919860085,6228.23992679434,0.0580305042234884,107327
GRD,Hybrid,Total,0.021892783672593,45.6771516566838,7656.32886688783,0.0713364658183666,107327
GRD,Hybrid,Total,0.0176087830150787,56.7898417025005,9411.86794454643,0.0876933851178774,107327
GRD,Hybrid,Total,0.0136371762935971,73.3289633037537,11569.9390328812,0.10780082395745,107327
GRD,Hybrid,Total,0.0099965634945842,100.034376867787,14222.8397182467,0.132518748481246,107327
GRD,Hybrid,Total,0.00670554460447624,149.13031811502,17484.0307348242,0.162904308653221,107327
