,iso3,analysis_type,hazard,frequency,return_period,displacement,displacement_stat_error
578,GTM,Retrospective,Hydrometeorological,0.04,25.0,20000.0,0.04
579,GTM,Retrospective,Landslides,7.6,0.131578947368421,3.0,0.551361950083609
580,GTM,Retrospective,Landslides,7.6,0.131578947368421,4.0,0.551361950083609
581,GTM,Retrospective,Landslides,7.6,0.131578947368421,5.0,0.551361950083609
582,GTM,Retrospective,Landslides,4.08,0.24509803921568601,10.0,0.403980197534483
583,GTM,Retrospective,Landslides,2.36,0.42372881355932196,20.0,0.307245829914744
584,GTM,Retrospective,Landslides,1.28,0.78125,50.0,0.22627416997969502
585,GTM,Retrospective,Landslides,0.8,1.25,100.0,0.178885438199983
586,GTM,Retrospective,Landslides,0.32,3.125,200.0,0.11313708498984801
587,GTM,Retrospective,Landslides,0.08,12.5,500.0,0.0565685424949238
588,GTM,Retrospective,Landslides,0.04,25.0,1000.0,0.04
589,GTM,Retrospective,Tectonic,0.56,1.7857142857142903,3.0,0.14966629547095803
590,GTM,Retrospective,Tectonic,0.56,1.7857142857142903,4.0,0.14966629547095803
591,GTM,Retrospective,Tectonic,0.56,1.7857142857142903,5.0,0.14966629547095803
592,GTM,Retrospective,Tectonic,0.44,2.2727272727272703,10.0,0.132664991614216
593,GTM,Retrospective,Tectonic,0.36,2.77777777777778,20.0,0.12
594,GTM,Retrospective,Tectonic,0.24,4.16666666666667,50.0,0.0979795897113271
595,GTM,Retrospective,Tectonic,0.2,5.0,100.0,0.0894427190999916
596,GTM,Retrospective,Tectonic,0.12,8.33333333333333,200.0,0.0692820323027551
597,GTM,Retrospective,Tectonic,0.08,12.5,500.0,0.0565685424949238
598,GTM,Retrospective,Tectonic,0.08,12.5,1000.0,0.0565685424949238
599,GTM,Retrospective,Tectonic,0.08,12.5,2000.0,0.0565685424949238
600,GTM,Retrospective,Tectonic,0.08,12.5,3000.0,0.0565685424949238
601,GTM,Retrospective,Tectonic,0.08,12.5,5000.0,0.0565685424949238
602,GTM,Retrospective,Tectonic,0.08,12.5,10000.0,0.0565685424949238
603,GTM,Retrospective,Tectonic,0.04,25.0,20000.0,0.04
604,GTM,Retrospective,Tectonic,0.04,25.0,30000.0,0.04
605,GTM,Retrospective,Total,21.88,0.0457038391224863,3.0,0.93552124508212
606,GTM,Retrospective,Total,21.88,0.0457038391224863,4.0,0.93552124508212
607,GTM,Retrospective,Total,21.88,0.0457038391224863,5.0,0.93552124508212
608,GTM,Retrospective,Total,13.48,0.0741839762611276,10.0,0.734302390027433
609,GTM,Retrospective,Total,9.72,0.10288065843621401,20.0,0.623538290724796
610,GTM,Retrospective,Total,6.0,0.166666666666667,50.0,0.489897948556636
611,GTM,Retrospective,Total,4.28,0.23364485981308397,100.0,0.413763217311544
612,GTM,Retrospective,Total,2.72,0.36764705882352894,200.0,0.32984845004941304
613,GTM,Retrospective,Total,1.68,0.595238095238095,500.0,0.259229627936314
614,GTM,Retrospective,Total,1.24,0.806451612903226,1000.0,0.222710574513201
615,GTM,Retrospective,Total,0.92,1.08695652173913,2000.0,0.19183326093250896
616,GTM,Retrospective,Total,0.52,1.92307692307692,3000.0,0.14422205101855998
617,GTM,Retrospective,Total,0.32,3.125,5000.0,0.11313708498984801
618,GTM,Retrospective,Total,0.16,6.25,10000.0,0.08
619,GTM,Retrospective,Total,0.08,12.5,20000.0,0.0565685424949238
620,GTM,Retrospective,Total,0.04,25.0,30000.0,0.04
621,GTM,Retrospective,Volcanic,0.04,25.0,3.0,0.04
622,GTM,Retrospective,Volcanic,0.04,25.0,4.0,0.04
623,GTM,Retrospective,Volcanic,0.04,25.0,5.0,0.04
624,GTM,Retrospective,Volcanic,0.04,25.0,10.0,0.04
625,GTM,Retrospective,Volcanic,0.04,25.0,20.0,0.04
626,GTM,Retrospective,Volcanic,0.04,25.0,50.0,0.04
627,GTM,Retrospective,Volcanic,0.04,25.0,100.0,0.04
628,GTM,Retrospective,Volcanic,0.04,25.0,200.0,0.04
629,GTM,Retrospective,Volcanic,0.04,25.0,500.0,0.04
630,GTM,Retrospective,Volcanic,0.04,25.0,1000.0,0.04
631,GUY,Retrospective,Hydrometeorological,2.5,0.4,3.0,0.5
632,GUY,Retrospective,Hydrometeorological,1.2,0.833333333333333,4.0,0.346410161513775
633,GUY,Retrospective,Hydrometeorological,1.2,0.833333333333333,5.0,0.346410161513775
634,GUY,Retrospective,Hydrometeorological,0.4,2.5,10.0,0.2
635,GUY,Retrospective,Hydrometeorological,0.1,10.0,20.0,0.1
636,GUY,Retrospective,Tectonic,0.1,10.0,3.0,0.1
637,GUY,Retrospective,Tectonic,0.1,10.0,4.0,0.1
638,GUY,Retrospective,Tectonic,0.1,10.0,5.0,0.1
639,GUY,Retrospective,Tectonic,0.1,10.0,10.0,0.1
640,GUY,Retrospective,Total,2.6,0.384615384615385,3.0,0.509901951359278
641,GUY,Retrospective,Total,1.3,0.7692307692307689,4.0,0.360555127546399
642,GUY,Retrospective,Total,1.3,0.7692307692307689,5.0,0.360555127546399
643,GUY,Retrospective,Total,0.5,2.0,10.0,0.22360679774997896
644,GUY,Retrospective,Total,0.1,10.0,20.0,0.1
645,HND,Retrospective,Hydrometeorological,11.4102564102564,0.0876404494382022,3.0,0.540898028454589
646,HND,Retrospective,Hydrometeorological,11.4102564102564,0.0876404494382022,4.0,0.540898028454589
647,HND,Retrospective,Hydrometeorological,7.17948717948718,0.13928571428571399,5.0,0.42905642386362797
648,HND,Retrospective,Hydrometeorological,5.51282051282051,0.18139534883720898,10.0,0.37597123842603003
649,HND,Retrospective,Hydrometeorological,4.692307692307691,0.21311475409836103,20.0,0.34686536560176096
650,HND,Retrospective,Hydrometeorological,3.07692307692308,0.325,50.0,0.280883362823162
651,HND,Retrospective,Hydrometeorological,1.7692307692307698,0.565217391304348,100.0,0.212990355459438
652,HND,Retrospective,Hydrometeorological,1.28205128205128,0.78,200.0,0.181309431073474
653,HND,Retrospective,Hydrometeorological,0.538461538461538,1.85714285714286,500.0,0.117501940896304
654,HND,Retrospective,Hydrometeorological,0.307692307692308,3.25,1000.0,0.0888231183368655
655,HND,Retrospective,Hydrometeorological,0.20512820512820498,4.875,2000.0,0.0725237724293895
656,HND,Retrospective,Hydrometeorological,0.12820512820512803,7.8,3000.0,0.0573350763461485
657,HND,Retrospective,Hydrometeorological,0.0769230769230769,13.0,5000.0,0.0444115591684328
658,HND,Retrospective,Hydrometeorological,0.0512820512820513,19.5,10000.0,0.0362618862146947
659,HND,Retrospective,Hydrometeorological,0.0256410256410256,39.0,20000.0,0.0256410256410256
660,HND,Retrospective,Hydrometeorological,0.0256410256410256,39.0,30000.0,0.0256410256410256
661,HND,Retrospective,Hydrometeorological,0.0256410256410256,39.0,50000.0,0.0256410256410256
662,HND,Retrospective,Hydrometeorological,0.0256410256410256,39.0,100000.0,0.0256410256410256
663,HND,Retrospective,Landslides,1.94871794871795,0.513157894736842,3.0,0.223533279155932
664,HND,Retrospective,Landslides,1.94871794871795,0.513157894736842,4.0,0.223533279155932
665,HND,Retrospective,Landslides,0.897435897435897,1.11428571428571,5.0,0.151694353412811
666,HND,Retrospective,Landslides,0.743589743589744,1.3448275862069,10.0,0.138081148900885
667,HND,Retrospective,Landslides,0.46153846153846206,2.1666666666666696,20.0,0.108785658644084
668,HND,Retrospective,Landslides,0.33333333333333304,3.0,50.0,0.0924500327042048
669,HND,Retrospective,Landslides,0.20512820512820498,4.875,100.0,0.0725237724293895
670,HND,Retrospective,Landslides,0.12820512820512803,7.8,200.0,0.0573350763461485
671,HND,Retrospective,Landslides,0.0512820512820513,19.5,500.0,0.0362618862146947
672,HND,Retrospective,Tectonic,0.41025641025640996,2.4375,3.0,0.102564102564103
673,HND,Retrospective,Tectonic,0.41025641025640996,2.4375,4.0,0.102564102564103
674,HND,Retrospective,Tectonic,0.25641025641025605,3.9,5.0,0.08108404256842
675,HND,Retrospective,Tectonic,0.23076923076923103,4.33333333333333,10.0,0.0769230769230769
676,HND,Retrospective,Tectonic,0.20512820512820498,4.875,20.0,0.0725237724293895
677,HND,Retrospective,Tectonic,0.12820512820512803,7.8,50.0,0.0573350763461485
678,HND,Retrospective,Tectonic,0.102564102564103,9.75,100.0,0.0512820512820513
679,HND,Retrospective,Tectonic,0.0769230769230769,13.0,200.0,0.0444115591684328
680,HND,Retrospective,Tectonic,0.0256410256410256,39.0,500.0,0.0256410256410256
681,HND,Retrospective,Tectonic,0.0256410256410256,39.0,1000.0,0.0256410256410256
682,HND,Retrospective,Tectonic,0.0256410256410256,39.0,2000.0,0.0256410256410256
683,HND,Retrospective,Tectonic,0.0256410256410256,39.0,3000.0,0.0256410256410256
684,HND,Retrospective,Total,13.7692307692308,0.0726256983240223,3.0,0.5941861654490501
685,HND,Retrospective,Total,13.7692307692308,0.0726256983240223,4.0,0.5941861654490501
686,HND,Retrospective,Total,8.33333333333333,0.12,5.0,0.462250163521024
687,HND,Retrospective,Total,6.48717948717949,0.15415019762845902,10.0,0.40784548001504795
688,HND,Retrospective,Total,5.35897435897436,0.18660287081339702,20.0,0.370688007558999
689,HND,Retrospective,Total,3.5384615384615397,0.282608695652174,50.0,0.301213849345403
690,HND,Retrospective,Total,2.07692307692308,0.48148148148148107,100.0,0.23076923076923103
691,HND,Retrospective,Total,1.4871794871794901,0.672413793103448,200.0,0.19527623348369
692,HND,Retrospective,Total,0.615384615384615,1.625,500.0,0.125614858604266
693,HND,Retrospective,Total,0.33333333333333304,3.0,1000.0,0.0924500327042048
694,HND,Retrospective,Total,0.23076923076923103,4.33333333333333,2000.0,0.0769230769230769
695,HND,Retrospective,Total,0.153846153846154,6.5,3000.0,0.0628074293021328
696,HND,Retrospective,Total,0.0769230769230769,13.0,5000.0,0.0444115591684328
697,HND,Retrospective,Total,0.0512820512820513,19.5,10000.0,0.0362618862146947
698,HND,Retrospective,Total,0.0256410256410256,39.0,20000.0,0.0256410256410256
699,HND,Retrospective,Total,0.0256410256410256,39.0,30000.0,0.0256410256410256
700,HND,Retrospective,Total,0.0256410256410256,39.0,50000.0,0.0256410256410256
701,HND,Retrospective,Total,0.0256410256410256,39.0,100000.0,0.0256410256410256
702,IDN,Retrospective,Hydrometeorological,67.625,0.0147874306839187,3.0,2.05586052542482
703,IDN,Retrospective,Hydrometeorological,62.25,0.0160642570281124,4.0,1.97246672975744
704,IDN,Retrospective,Hydrometeorological,62.25,0.0160642570281124,5.0,1.97246672975744
705,IDN,Retrospective,Hydrometeorological,58.3125,0.0171489817792069,10.0,1.9090655436626598
706,IDN,Retrospective,Hydrometeorological,49.4375,0.0202275600505689,20.0,1.7577951388031499
707,IDN,Retrospective,Hydrometeorological,36.875,0.0271186440677966,50.0,1.51811972518639
708,IDN,Retrospective,Hydrometeorological,28.0625,0.0356347438752784,100.0,1.32435125627607
709,IDN,Retrospective,Hydrometeorological,20.8125,0.048048048048048,200.0,1.14051797443092
710,IDN,Retrospective,Hydrometeorological,10.5,0.0952380952380952,500.0,0.8100925873009829
711,IDN,Retrospective,Hydrometeorological,6.0625,0.16494845360824698,1000.0,0.615553612612257
712,IDN,Retrospective,Hydrometeorological,3.875,0.258064516129032,2000.0,0.492125492125738
713,IDN,Retrospective,Hydrometeorological,2.5,0.4,3000.0,0.39528470752104705
714,IDN,Retrospective,Hydrometeorological,1.6875,0.592592592592593,5000.0,0.324759526419165
715,IDN,Retrospective,Hydrometeorological,0.9375,1.06666666666667,10000.0,0.24206145913796398
716,IDN,Retrospective,Hydrometeorological,0.4375,2.28571428571429,20000.0,0.16535945694153698
717,IDN,Retrospective,Hydrometeorological,0.25,4.0,30000.0,0.125
718,IDN,Retrospective,Hydrometeorological,0.125,8.0,50000.0,0.0883883476483184
719,IDN,Retrospective,Landslides,15.6875,0.0637450199203187,3.0,0.990186219859679
720,IDN,Retrospective,Landslides,13.25,0.0754716981132075,4.0,0.910013736160065
721,IDN,Retrospective,Landslides,13.25,0.0754716981132075,5.0,0.910013736160065
722,IDN,Retrospective,Landslides,12.25,0.0816326530612245,10.0,0.875
723,IDN,Retrospective,Landslides,9.25,0.108108108108108,20.0,0.7603453162872771
724,IDN,Retrospective,Landslides,6.25,0.16,50.0,0.625
725,IDN,Retrospective,Landslides,3.6875,0.271186440677966,100.0,0.48007160924178793
726,IDN,Retrospective,Landslides,1.5,0.666666666666667,200.0,0.30618621784789696
727,IDN,Retrospective,Landslides,0.3125,3.2,500.0,0.139754248593737
728,IDN,Retrospective,Landslides,0.125,8.0,1000.0,0.0883883476483184
729,IDN,Retrospective,Landslides,0.0625,16.0,2000.0,0.0625
730,IDN,Retrospective,Tectonic,5.25,0.19047619047619,3.0,0.57282196186948
731,IDN,Retrospective,Tectonic,5.1875,0.19277108433734902,4.0,0.569402098696519
732,IDN,Retrospective,Tectonic,5.1875,0.19277108433734902,5.0,0.569402098696519
733,IDN,Retrospective,Tectonic,5.1875,0.19277108433734902,10.0,0.569402098696519
734,IDN,Retrospective,Tectonic,4.8125,0.207792207792208,20.0,0.548435274212008
735,IDN,Retrospective,Tectonic,4.375,0.22857142857142898,50.0,0.522912516583797
736,IDN,Retrospective,Tectonic,4.0,0.25,100.0,0.5
737,IDN,Retrospective,Tectonic,3.4375,0.290909090909091,200.0,0.463512405443479
738,IDN,Retrospective,Tectonic,2.75,0.36363636363636404,500.0,0.414578098794425
739,IDN,Retrospective,Tectonic,2.3125,0.432432432432432,1000.0,0.380172658143639
740,IDN,Retrospective,Tectonic,1.875,0.5333333333333329,2000.0,0.342326598440729
741,IDN,Retrospective,Tectonic,1.5,0.666666666666667,3000.0,0.30618621784789696
742,IDN,Retrospective,Tectonic,1.125,0.8888888888888891,5000.0,0.26516504294495497
743,IDN,Retrospective,Tectonic,0.75,1.33333333333333,10000.0,0.21650635094611
744,IDN,Retrospective,Tectonic,0.625,1.6,20000.0,0.19764235376052397
745,IDN,Retrospective,Tectonic,0.5625,1.77777777777778,30000.0,0.1875
746,IDN,Retrospective,Tectonic,0.4375,2.28571428571429,50000.0,0.16535945694153698
747,IDN,Retrospective,Tectonic,0.375,2.6666666666666696,100000.0,0.153093108923949
748,IDN,Retrospective,Tectonic,0.3125,3.2,200000.0,0.139754248593737
749,IDN,Retrospective,Tectonic,0.1875,5.33333333333333,300000.0,0.108253175473055
750,IDN,Retrospective,Tectonic,0.0625,16.0,500000.0,0.0625
751,IDN,Retrospective,Tectonic,0.0625,16.0,1000000.0,0.0625
752,IDN,Retrospective,Total,88.6875,0.0112755461592671,3.0,2.3543510252296698
753,IDN,Retrospective,Total,80.75,0.0123839009287926,4.0,2.2465250944514303
754,IDN,Retrospective,Total,80.75,0.0123839009287926,5.0,2.2465250944514303
755,IDN,Retrospective,Total,75.8125,0.0131904369332234,10.0,2.1767593459085
756,IDN,Retrospective,Total,63.5625,0.015732546705998,20.0,1.9931523398877502
757,IDN,Retrospective,Total,47.5,0.0210526315789474,50.0,1.72300609401128
758,IDN,Retrospective,Total,35.75,0.027972027972028,100.0,1.49478259288767
759,IDN,Retrospective,Total,25.75,0.0388349514563107,200.0,1.26861144563653
760,IDN,Retrospective,Total,13.5625,0.0737327188940092,500.0,0.920682491416015
761,IDN,Retrospective,Total,8.5,0.11764705882352902,1000.0,0.7288689868556629
762,IDN,Retrospective,Total,5.8125,0.17204301075268802,2000.0,0.60272817256206
763,IDN,Retrospective,Total,4.0,0.25,3000.0,0.5
764,IDN,Retrospective,Total,2.8125,0.35555555555555607,5000.0,0.41926274578121103
765,IDN,Retrospective,Total,1.6875,0.592592592592593,10000.0,0.324759526419165
766,IDN,Retrospective,Total,1.0625,0.941176470588235,20000.0,0.257694101601104
767,IDN,Retrospective,Total,0.8125,1.23076923076923,30000.0,0.225346954716499
768,IDN,Retrospective,Total,0.5625,1.77777777777778,50000.0,0.1875
769,IDN,Retrospective,Total,0.375,2.6666666666666696,100000.0,0.153093108923949
770,IDN,Retrospective,Total,0.3125,3.2,200000.0,0.139754248593737
771,IDN,Retrospective,Total,0.1875,5.33333333333333,300000.0,0.108253175473055
772,IDN,Retrospective,Total,0.0625,16.0,500000.0,0.0625
773,IDN,Retrospective,Total,0.0625,16.0,1000000.0,0.0625
774,IDN,Retrospective,Volcanic,0.125,8.0,3.0,0.0883883476483184
775,IDN,Retrospective,Volcanic,0.0625,16.0,4.0,0.0625
776,IDN,Retrospective,Volcanic,0.0625,16.0,5.0,0.0625
777,IDN,Retrospective,Volcanic,0.0625,16.0,10.0,0.0625
778,IDN,Retrospective,Volcanic,0.0625,16.0,20.0,0.0625
779,IND,Retrospective,Hydrometeorological,20.0294117647059,0.0499265785609398,3.0,0.767528726511758
780,IND,Retrospective,Hydrometeorological,20.0294117647059,0.0499265785609398,4.0,0.767528726511758
781,IND,Retrospective,Hydrometeorological,15.794117647058801,0.0633147113594041,5.0,0.6815664838974389
782,IND,Retrospective,Hydrometeorological,13.9411764705882,0.0717299578059072,10.0,0.6403394428552129
783,IND,Retrospective,Hydrometeorological,11.764705882352901,0.085,20.0,0.588235294117647
784,IND,Retrospective,Hydrometeorological,8.852941176470589,0.112956810631229,50.0,0.5102750462616901
785,IND,Retrospective,Hydrometeorological,6.82352941176471,0.146551724137931,100.0,0.44798665328611204
786,IND,Retrospective,Hydrometeorological,4.97058823529412,0.201183431952663,200.0,0.38235294117647106
787,IND,Retrospective,Hydrometeorological,3.11764705882353,0.320754716981132,500.0,0.3028126512055
788,IND,Retrospective,Hydrometeorological,2.26470588235294,0.44155844155844204,1000.0,0.258087187864474
789,IND,Retrospective,Hydrometeorological,1.61764705882353,0.6181818181818179,2000.0,0.218123484914578
790,IND,Retrospective,Hydrometeorological,1.4117647058823501,0.708333333333333,3000.0,0.20377068324339698
791,IND,Retrospective,Hydrometeorological,1.02941176470588,0.9714285714285721,5000.0,0.174002346561753
792,IND,Retrospective,Hydrometeorological,0.558823529411765,1.7894736842105299,10000.0,0.12820291010413698
793,IND,Retrospective,Hydrometeorological,0.323529411764706,3.09090909090909,20000.0,0.0975477879516294
794,IND,Retrospective,Hydrometeorological,0.23529411764705901,4.25,30000.0,0.0831890330807703
795,IND,Retrospective,Hydrometeorological,0.147058823529412,6.8,50000.0,0.065766705220582
796,IND,Retrospective,Hydrometeorological,0.0588235294117647,17.0,100000.0,0.0415945165403852
797,IND,Retrospective,Landslides,0.0588235294117647,17.0,3.0,0.0415945165403852
798,IND,Retrospective,Landslides,0.0588235294117647,17.0,4.0,0.0415945165403852
799,IND,Retrospective,Landslides,0.0588235294117647,17.0,5.0,0.0415945165403852
800,IND,Retrospective,Tectonic,0.0588235294117647,17.0,3.0,0.0415945165403852
801,IND,Retrospective,Tectonic,0.0588235294117647,17.0,4.0,0.0415945165403852
802,IND,Retrospective,Tectonic,0.0588235294117647,17.0,5.0,0.0415945165403852
803,IND,Retrospective,Tectonic,0.0588235294117647,17.0,10.0,0.0415945165403852
804,IND,Retrospective,Tectonic,0.0588235294117647,17.0,20.0,0.0415945165403852
805,IND,Retrospective,Tectonic,0.0588235294117647,17.0,50.0,0.0415945165403852
806,IND,Retrospective,Tectonic,0.0588235294117647,17.0,100.0,0.0415945165403852
807,IND,Retrospective,Tectonic,0.0588235294117647,17.0,200.0,0.0415945165403852
808,IND,Retrospective,Tectonic,0.0588235294117647,17.0,500.0,0.0415945165403852
809,IND,Retrospective,Tectonic,0.0588235294117647,17.0,1000.0,0.0415945165403852
810,IND,Retrospective,Tectonic,0.0588235294117647,17.0,2000.0,0.0415945165403852
811,IND,Retrospective,Tectonic,0.0294117647058824,34.0,3000.0,0.0294117647058824
812,IND,Retrospective,Tectonic,0.0294117647058824,34.0,5000.0,0.0294117647058824
813,IND,Retrospective,Tectonic,0.0294117647058824,34.0,10000.0,0.0294117647058824
814,IND,Retrospective,Tectonic,0.0294117647058824,34.0,20000.0,0.0294117647058824
815,IND,Retrospective,Tectonic,0.0294117647058824,34.0,30000.0,0.0294117647058824
816,IND,Retrospective,Tectonic,0.0294117647058824,34.0,50000.0,0.0294117647058824
817,IND,Retrospective,Tectonic,0.0294117647058824,34.0,100000.0,0.0294117647058824
818,IND,Retrospective,Total,20.1470588235294,0.0496350364963504,3.0,0.7697795487236708
819,IND,Retrospective,Total,20.1470588235294,0.0496350364963504,4.0,0.7697795487236708
820,IND,Retrospective,Total,15.911764705882401,0.0628465804066543,5.0,0.684100197036059
821,IND,Retrospective,Total,14.0,0.0714285714285714,10.0,0.641688947919748
822,IND,Retrospective,Total,11.823529411764698,0.0845771144278607,20.0,0.589704048698924
823,IND,Retrospective,Total,8.91176470588235,0.112211221122112,50.0,0.511967505456742
824,IND,Retrospective,Total,6.882352941176469,0.14529914529914498,100.0,0.449913486493481
825,IND,Retrospective,Total,5.02941176470588,0.198830409356725,200.0,0.3846087303124121
826,IND,Retrospective,Total,3.17647058823529,0.314814814814815,500.0,0.305656024865096
827,IND,Retrospective,Total,2.32352941176471,0.430379746835443,1000.0,0.261417482862223
828,IND,Retrospective,Total,1.6764705882352902,0.5964912280701751,2000.0,0.22205395397855102
829,IND,Retrospective,Total,1.44117647058824,0.6938775510204079,3000.0,0.20588235294117604
830,IND,Retrospective,Total,1.05882352941176,0.944444444444444,5000.0,0.17647058823529396
831,IND,Retrospective,Total,0.588235294117647,1.7,10000.0,0.131533410441164
832,IND,Retrospective,Total,0.3529411764705879,2.8333333333333304,20000.0,0.101885341621699
833,IND,Retrospective,Total,0.264705882352941,3.77777777777778,30000.0,0.0882352941176471
834,IND,Retrospective,Total,0.17647058823529396,5.66666666666667,50000.0,0.0720438159642111
835,IND,Retrospective,Total,0.0882352941176471,11.333333333333302,100000.0,0.0509426708108493
836,IRN,Retrospective,Hydrometeorological,2.53571428571429,0.394366197183099,3.0,0.300933920470584
837,IRN,Retrospective,Hydrometeorological,2.35714285714286,0.424242424242424,4.0,0.29014422873699897
838,IRN,Retrospective,Hydrometeorological,2.35714285714286,0.424242424242424,5.0,0.29014422873699897
839,IRN,Retrospective,Hydrometeorological,2.32142857142857,0.430769230769231,10.0,0.28793777672494797
840,IRN,Retrospective,Hydrometeorological,2.14285714285714,0.46666666666666706,20.0,0.276641667586244
841,IRN,Retrospective,Hydrometeorological,1.7142857142857097,0.583333333333333,50.0,0.247435829652697
842,IRN,Retrospective,Hydrometeorological,1.39285714285714,0.7179487179487181,100.0,0.22303564279994298
843,IRN,Retrospective,Hydrometeorological,1.10714285714286,0.9032258064516129,200.0,0.198848727243929
844,IRN,Retrospective,Hydrometeorological,0.7142857142857142,1.4,500.0,0.15971914124998499
845,IRN,Retrospective,Hydrometeorological,0.6071428571428571,1.6470588235294097,1000.0,0.147253772343488
846,IRN,Retrospective,Hydrometeorological,0.42857142857142894,2.3333333333333304,2000.0,0.12371791482634802
847,IRN,Retrospective,Hydrometeorological,0.3571428571428571,2.8,3000.0,0.112938487863156
848,IRN,Retrospective,Hydrometeorological,0.214285714285714,4.66666666666667,5000.0,0.0874817765279706
849,IRN,Retrospective,Hydrometeorological,0.0714285714285714,14.0,10000.0,0.0505076272276105
850,IRN,Retrospective,Hydrometeorological,0.0357142857142857,28.0,20000.0,0.0357142857142857
851,IRN,Retrospective,Hydrometeorological,0.0357142857142857,28.0,30000.0,0.0357142857142857
852,IRN,Retrospective,Landslides,0.0714285714285714,14.0,3.0,0.0505076272276105
853,IRN,Retrospective,Landslides,0.0714285714285714,14.0,4.0,0.0505076272276105
854,IRN,Retrospective,Landslides,0.0714285714285714,14.0,5.0,0.0505076272276105
855,IRN,Retrospective,Landslides,0.0357142857142857,28.0,10.0,0.0357142857142857
856,IRN,Retrospective,Landslides,0.0357142857142857,28.0,20.0,0.0357142857142857
857,IRN,Retrospective,Landslides,0.0357142857142857,28.0,50.0,0.0357142857142857
858,IRN,Retrospective,Tectonic,1.64285714285714,0.608695652173913,3.0,0.24222607082590197
859,IRN,Retrospective,Tectonic,1.25,0.8,4.0,0.211288563682129
860,IRN,Retrospective,Tectonic,1.25,0.8,5.0,0.211288563682129
861,IRN,Retrospective,Tectonic,1.25,0.8,10.0,0.211288563682129
862,IRN,Retrospective,Tectonic,1.17857142857143,0.8484848484848492,20.0,0.205162951662072
863,IRN,Retrospective,Tectonic,1.07142857142857,0.933333333333333,50.0,0.195615199108988
864,IRN,Retrospective,Tectonic,0.9642857142857142,1.03703703703704,100.0,0.18557687223952302
865,IRN,Retrospective,Tectonic,0.892857142857143,1.12,200.0,0.178571428571429
866,IRN,Retrospective,Tectonic,0.7142857142857142,1.4,500.0,0.15971914124998499
867,IRN,Retrospective,Tectonic,0.535714285714286,1.8666666666666698,1000.0,0.138320833793122
868,IRN,Retrospective,Tectonic,0.3928571428571429,2.54545454545455,2000.0,0.118450885369836
869,IRN,Retrospective,Tectonic,0.3571428571428571,2.8,3000.0,0.112938487863156
870,IRN,Retrospective,Tectonic,0.3571428571428571,2.8,5000.0,0.112938487863156
871,IRN,Retrospective,Tectonic,0.214285714285714,4.66666666666667,10000.0,0.0874817765279706
872,IRN,Retrospective,Tectonic,0.14285714285714302,7.0,20000.0,0.0714285714285714
873,IRN,Retrospective,Tectonic,0.107142857142857,9.33333333333333,30000.0,0.0618589574131742
874,IRN,Retrospective,Tectonic,0.0714285714285714,14.0,50000.0,0.0505076272276105
875,IRN,Retrospective,Tectonic,0.0357142857142857,28.0,100000.0,0.0357142857142857
876,IRN,Retrospective,Total,4.25,0.23529411764705901,3.0,0.38959686123699
877,IRN,Retrospective,Total,3.6785714285714306,0.27184466019417497,4.0,0.362460413039008
878,IRN,Retrospective,Total,3.6785714285714306,0.27184466019417497,5.0,0.362460413039008
879,IRN,Retrospective,Total,3.60714285714286,0.277227722772277,10.0,0.358924129325746
880,IRN,Retrospective,Total,3.35714285714286,0.29787234042553196,20.0,0.34626284695830895
881,IRN,Retrospective,Total,2.8214285714285694,0.354430379746835,50.0,0.31743551490412797
882,IRN,Retrospective,Total,2.35714285714286,0.424242424242424,100.0,0.29014422873699897
883,IRN,Retrospective,Total,2.0,0.5,200.0,0.26726124191242395
884,IRN,Retrospective,Total,1.42857142857143,0.7,500.0,0.22587697572631305
885,IRN,Retrospective,Total,1.14285714285714,0.875,1000.0,0.202030508910442
886,IRN,Retrospective,Total,0.8214285714285708,1.2173913043478302,2000.0,0.17127969726116898
887,IRN,Retrospective,Total,0.7142857142857142,1.4,3000.0,0.15971914124998499
888,IRN,Retrospective,Total,0.5714285714285711,1.75,5000.0,0.14285714285714302
889,IRN,Retrospective,Total,0.28571428571428603,3.5,10000.0,0.101015254455221
890,IRN,Retrospective,Total,0.178571428571429,5.6,20000.0,0.0798595706249925
891,IRN,Retrospective,Total,0.14285714285714302,7.0,30000.0,0.0714285714285714
892,IRN,Retrospective,Total,0.0714285714285714,14.0,50000.0,0.0505076272276105
893,IRN,Retrospective,Total,0.0357142857142857,28.0,100000.0,0.0357142857142857
894,JAM,Retrospective,Hydrometeorological,3.26470588235294,0.306306306306306,3.0,0.30987216920155103
895,JAM,Retrospective,Hydrometeorological,1.5,0.666666666666667,4.0,0.21004201260420102
896,JAM,Retrospective,Hydrometeorological,1.5,0.666666666666667,5.0,0.21004201260420102
897,JAM,Retrospective,Hydrometeorological,1.02941176470588,0.9714285714285721,10.0,0.174002346561753
898,JAM,Retrospective,Hydrometeorological,0.7352941176470591,1.36,20.0,0.147058823529412
899,JAM,Retrospective,Hydrometeorological,0.44117647058823495,2.2666666666666697,50.0,0.113911274888453
900,JAM,Retrospective,Hydrometeorological,0.20588235294117604,4.85714285714286,100.0,0.0778162150313115
901,JAM,Retrospective,Hydrometeorological,0.147058823529412,6.8,200.0,0.065766705220582
902,JAM,Retrospective,Hydrometeorological,0.11764705882352902,8.5,500.0,0.0588235294117647
903,JAM,Retrospective,Hydrometeorological,0.11764705882352902,8.5,1000.0,0.0588235294117647
