,iso3,analysis_type,hazard,frequency,return_period,displacement
1335,LKA,Hybrid,Total,0.0623431007798835,16.0402672868443,55374.64607733
1336,LKA,Hybrid,Total,0.0451845451128908,22.131461044956,73316.5630841493
1337,LKA,Hybrid,Total,0.0321948310378793,31.0608867250595,97071.83346987849
1338,LKA,Hybrid,Total,0.0195759424850779,51.083108808797796,128524.03954599699
1339,LKA,Hybrid,Total,0.0149423712076369,66.9237824508676,170167.062378057
1340,LKA,Hybrid,Total,0.0105054909633664,95.1883166133869,225302.824441758
1341,LKA,Hybrid,Total,0.00674458479967843,148.267095707312,298303.102798225
1342,LKA,Hybrid,Total,0.00336760823010094,296.94665521411497,394956.172251857
1343,LKA,Hybrid,Total,0.00206174848088698,485.02521489419996,522925.764219595
1344,LKA,Hybrid,Total,0.00126086876596724,793.1039510149831,692358.732680527
1345,LKA,Hybrid,Total,0.00081678482353194,1224.31266006609,916689.609727633
1346,LKA,Hybrid,Total,0.000492756016950429,2029.4019060158898,1213705.84484322
1347,LKA,Hybrid,Total,0.000162952666962217,6136.75135634244,1606958.19192745
1348,LKA,Hybrid,Total,1.23582160945297e-06,809178.2765011209,2127628.07526589
1349,LKA,Hybrid,Total,3.108e-18,3.21750321750322e+17,2817000.0
1350,MDG,Hybrid,Total,2.2727272727272703,0.44,3.0
1351,MDG,Hybrid,Total,2.2673880073525496,0.441036115899554,3.97593502670233
1352,MDG,Hybrid,Total,2.26168780567339,0.442147672853664,5.26935311218616
1353,MDG,Hybrid,Total,2.25526573138534,0.443406728565743,6.98353520226796
1354,MDG,Hybrid,Total,2.24776084818396,0.444887186645294,9.255360740301981
1355,MDG,Hybrid,Total,2.2388122197648,0.44666541980240504,12.2662376507108
1356,MDG,Hybrid,Total,2.2280589098234302,0.448821166976796,16.2565879737719
1357,MDG,Hybrid,Total,2.21513998205539,0.451438738906295,21.5450458465293
1358,MDG,Hybrid,Total,2.19969450015625,0.45460858311414004,28.553900811041103
1359,MDG,Hybrid,Total,2.18136152782156,0.45842928246683595,37.842818127867496
1360,MDG,Hybrid,Total,2.15978012874688,0.46301009380070896,50.153528701238095
1361,MDG,Hybrid,Total,2.1345893666277598,0.468474178516033,66.4690571586577
1362,MDG,Hybrid,Total,2.10542830515976,0.474962741571064,88.09221751632879
1363,MDG,Hybrid,Total,2.07185791898847,0.48265857944941604,116.749644401017
1364,MDG,Hybrid,Total,2.03538706775765,0.49130704220386,154.729666843016
1365,MDG,Hybrid,Total,1.9957345343105701,0.5010686455578379,205.06503402371
1366,MDG,Hybrid,Total,1.94627932981952,0.513800863359491,271.775083842257
1367,MDG,Hybrid,Total,1.89423002119004,0.527918990203605,360.186691744465
1368,MDG,Hybrid,Total,1.8396063216262,0.543594565991711,477.359627952951
1369,MDG,Hybrid,Total,1.7824279443320399,0.561032496814197,632.650288370578
1370,MDG,Hybrid,Total,1.7227146025116298,0.58047920331206,838.458813728637
1371,MDG,Hybrid,Total,1.6604860093690101,0.6022333186534959,1111.21925531699
1372,MDG,Hybrid,Total,1.5957618781082499,0.62665991318547,1472.7118531869698
1373,MDG,Hybrid,Total,1.5285619219334001,0.654209676200195,1951.80221377526
1374,MDG,Hybrid,Total,1.45890585404852,0.685445189780382,2586.7462623147303
1375,MDG,Hybrid,Total,1.38681338765766,0.72107755008697,3428.2450231761604
1376,MDG,Hybrid,Total,1.3123042359648798,0.76201841965765,4543.49315592135
1377,MDG,Hybrid,Total,1.2353981121742401,0.809455664652143,6021.54452740333
1378,MDG,Hybrid,Total,1.15611472948978,0.8649660578594319,7980.42326711687
1379,MDG,Hybrid,Total,1.07272265844599,0.932207399672772,10576.5481318801
1380,MDG,Hybrid,Total,0.9802145754316071,1.02018478919239,14017.222726381699
1381,MDG,Hybrid,Total,0.8865446762479601,1.1279747392226298,18577.188938303
1382,MDG,Hybrid,Total,0.792697046170916,1.2615159912988798,24620.565399155297
1383,MDG,Hybrid,Total,0.7001987792409959,1.42816587181712,32629.9227825724
1384,MDG,Hybrid,Total,0.610735766736593,1.6373693084055,43244.8176366073
1385,MDG,Hybrid,Total,0.523926447897621,1.9086648593762299,57312.86172158059
1386,MDG,Hybrid,Total,0.44066184345724896,2.2693137943472,75957.4047997932
1387,MDG,Hybrid,Total,0.36225204671499,2.76050890276066,100667.235426969
1388,MDG,Hybrid,Total,0.30629704823499604,3.2648045606785696,133415.462458458
1389,MDG,Hybrid,Total,0.255406121665065,3.91533293517288,176817.070097425
1390,MDG,Hybrid,Total,0.209343195660823,4.77684501205474,234337.727439744
1391,MDG,Hybrid,Total,0.167872198877897,5.95691250060623,310570.52620183397
1392,MDG,Hybrid,Total,0.130757059971914,7.6477706076811,411602.744462415
1393,MDG,Hybrid,Total,0.0977617075985009,10.2289538978484,545501.922931641
1394,MDG,Hybrid,Total,0.0686500704132842,14.566627448156199,722960.067505797
1395,MDG,Hybrid,Total,0.0431860770718911,23.155610970066103,958147.41843446
1396,MDG,Hybrid,Total,0.0211336562299481,47.31788901642679,1269843.96056599
1397,MDG,Hybrid,Total,0.00420405941200362,237.865334905771,1682939.02708692
1398,MDG,Hybrid,Total,9.49876765133457e-05,10527.6814499142,2230418.74186641
1399,MDG,Hybrid,Total,4.713999999999999e-10,2121340687.3143802,2956000.0
1400,MDV,Hybrid,Total,0.258064516129032,3.875,3.0
1401,MDV,Hybrid,Total,0.237456129809757,4.21130421354534,3.67334143282736
1402,MDV,Hybrid,Total,0.21707811769839,4.60663659056325,4.4978124273754005
1403,MDV,Hybrid,Total,0.19716085400283803,5.07200075317997,5.50733358218796
1404,MDV,Hybrid,Total,0.17793471293100802,5.620038853170461,6.7434388772841904
1405,MDV,Hybrid,Total,0.15963006869080898,6.2644839296343395,8.256984475888961
1406,MDV,Hybrid,Total,0.142477295490148,7.01866214234218,10.1102410618317
1407,MDV,Hybrid,Total,0.126787622288004,7.887205248856669,12.379455796099698
1408,MDV,Hybrid,Total,0.112647829747613,8.87722384213256,15.1579892972226
1409,MDV,Hybrid,Total,0.0993198341676384,10.0684823769655,18.5601567079472
1410,MDV,Hybrid,Total,0.0868237410625043,11.517587099594099,22.7259308783571
1411,MDV,Hybrid,Total,0.0751796559466354,13.301470822237198,27.8267011650133
1412,MDV,Hybrid,Total,0.0644291232236349,15.520931373363199,34.0723247761162
1413,MDV,Hybrid,Total,0.0565692764894822,17.6774401593403,41.7197607709527
1414,MDV,Hybrid,Total,0.049486325413153,20.207602638732396,51.083641935862104
1415,MDV,Hybrid,Total,0.0430663530763032,23.2199833180265,62.549219487573296
1416,MDV,Hybrid,Total,0.0371954425605887,26.8850141619117,76.58821317823849
1417,MDV,Hybrid,Total,0.0317676662356111,31.4785477970999,93.77821891127951
1418,MDV,Hybrid,Total,0.0267629733307765,37.365056103465,114.826472341186
1419,MDV,Hybrid,Total,0.0220934584769163,45.2622662515613,140.59894614542802
1420,MDV,Hybrid,Total,0.0177620269685184,56.2998807384095,172.15597809595403
1421,MDV,Hybrid,Total,0.0137715841000707,72.61328782030729,210.795895749597
1422,MDV,Hybrid,Total,0.0101250351660609,98.765089068727,258.10843257565
1423,MDV,Hybrid,Total,0.0080535317827006,124.16912566832501,316.040133180755
1424,MDV,Hybrid,Total,0.00634863243547341,157.514237934525,386.974438549715
1425,MDV,Hybrid,Total,0.004936814909697929,202.55975123466598,473.829746189925
1426,MDV,Hybrid,Total,0.00379067399696858,263.805328762037,580.179479595175
1427,MDV,Hybrid,Total,0.00288280448887977,346.884432800571,710.399106957725
1428,MDV,Hybrid,Total,0.00218580117702593,457.49815239857696,869.846157810457
1429,MDV,Hybrid,Total,0.0016722588530014698,597.993545200936,1065.08064389028
1430,MDV,Hybrid,Total,0.0013147723084008,760.587969194708,1304.13495283487
1431,MDV,Hybrid,Total,0.00108593633481833,920.864297415091,1596.8443187489002
1432,MDV,Hybrid,Total,0.00085555298176659,1168.8346850655,1955.2514659451
1433,MDV,Hybrid,Total,0.0005553968271136621,1800.5144271293302,2394.1020738175303
1434,MDV,Hybrid,Total,0.000345255149679315,2896.40864424133,2931.45144739062
1435,MDV,Hybrid,Total,0.00020042801075374699,4989.32258140622,3589.40735334057
1436,MDV,Hybrid,Total,0.000138874114490355,7200.76598630228,4395.039583440371
1437,MDV,Hybrid,Total,0.000115063366689294,8690.8633805258,5381.49366692262
1438,MDV,Hybrid,Total,8.900201130047859e-05,11235.7011418979,6589.354552401639
1439,MDV,Hybrid,Total,6.72225095006037e-05,14875.969484462901,8068.31636430884
1440,MDV,Hybrid,Total,4.9161995100063296e-05,20340.915741206598,9879.22693139157
1441,MDV,Hybrid,Total,3.4619827816650896e-05,28885.1812116476,12096.5912037949
1442,MDV,Hybrid,Total,2.34518437545041e-05,42640.5706292471,14811.6365549582
1443,MDV,Hybrid,Total,1.5146941305042098e-05,66019.9296914898,18136.0660817695
1444,MDV,Hybrid,Total,9.00757543627544e-06,111017.665860758,22206.654322219598
1445,MDV,Hybrid,Total,4.68169385445122e-06,213597.90517896198,27190.8744687614
1446,MDV,Hybrid,Total,2.02832950533394e-06,493016.54261316103,33293.788593636404
1447,MDV,Hybrid,Total,6.65730925019938e-07,1502108.37805086,40766.4843655998
1448,MDV,Hybrid,Total,8.476558020107669e-08,11797241.2579239,49916.4053636223
1449,MDV,Hybrid,Total,1.2830000000000001e-08,77942322.68121591,61120.0
1450,MEX,Hybrid,Total,33.465116279069804,0.0298818624044475,3.0
1451,MEX,Hybrid,Total,29.5185008586641,0.03387705916327,4.20201035183546
1452,MEX,Hybrid,Total,25.5076943647384,0.0392038569108148,5.8856303323107895
1453,MEX,Hybrid,Total,21.354486243719602,0.0468285674769676,8.243826527815571
1454,MEX,Hybrid,Total,17.8311001773336,0.0560817891243286,11.546881469538901
1455,MEX,Hybrid,Total,15.9406446929862,0.0627327199909295,16.1733718221399
1456,MEX,Hybrid,Total,14.4819690263053,0.0690513837022841,22.653558606905303
1457,MEX,Hybrid,Total,13.052374307599301,0.0766144133192521,31.7301625907091
1458,MEX,Hybrid,Total,11.7396163452846,0.0851816593139065,44.443490557194
1459,MEX,Hybrid,Total,10.544070104426801,0.0948400371105427,62.250669131010106
1460,MEX,Hybrid,Total,9.41133716899962,0.10625482670984698,87.1926520323963
1461,MEX,Hybrid,Total,8.23942645874542,0.121367671039601,122.128142148039
1462,MEX,Hybrid,Total,7.04840430536678,0.141876083816387,171.061239185497
1463,MEX,Hybrid,Total,5.95240181258353,0.16799941124370601,239.600365951754
1464,MEX,Hybrid,Total,4.97220230580115,0.201118124021881,335.601072677611
1465,MEX,Hybrid,Total,4.08258689754939,0.24494273486260898,470.066393826136
1466,MEX,Hybrid,Total,3.3848155683009202,0.295437071775811,658.407950969129
1467,MEX,Hybrid,Total,2.78658847735144,0.3588617437155511,922.212341901018
1468,MEX,Hybrid,Total,2.2230117189440697,0.44984018369232903,1291.7152690861699
1469,MEX,Hybrid,Total,1.7298041268764197,0.578100135421541,1809.2669774413398
1470,MEX,Hybrid,Total,1.44166320702752,0.6936432830673701,2534.18618948085
1471,MEX,Hybrid,Total,1.26380454163895,0.791261597068768,3549.5588672256604
1472,MEX,Hybrid,Total,1.10663427604598,0.9036409061655051,4971.76103484386
1473,MEX,Hybrid,Total,0.954130860064328,1.04807426513024,6963.79711175536
1474,MEX,Hybrid,Total,0.8016502134941229,1.2474268492256,9753.982517225959
1475,MEX,Hybrid,Total,0.684206163615612,1.4615477807385,13662.1118363352
1476,MEX,Hybrid,Total,0.5786870591599239,1.7280497017709198,19136.111788071397
1477,MEX,Hybrid,Total,0.48275148318647293,2.07145919759656,26803.3799424522
1478,MEX,Hybrid,Total,0.396139619377296,2.52436250020114,37542.6933274544
1479,MEX,Hybrid,Total,0.31859165141443396,3.13881420169159,52584.9286659158
1480,MEX,Hybrid,Total,0.249847762979923,4.00243727649608,73654.1382015693
1481,MEX,Hybrid,Total,0.18964813775580203,5.27292285510146,103165.15039283801
1482,MEX,Hybrid,Total,0.13773295942411098,7.2604262928873595,144500.343299789
1483,MEX,Hybrid,Total,0.0938424116668864,10.656162626656599,202397.312796497
1484,MEX,Hybrid,Total,0.057716678166167996,17.3260144515069,283491.86785152
1485,MEX,Hybrid,Total,0.0290959426039938,34.3690532254053,397078.587791086
1486,MEX,Hybrid,Total,0.0164421508578229,60.81929357339621,556176.112130116
1487,MEX,Hybrid,Total,0.00836052220177822,119.60975353756099,779019.260204782
1488,MEX,Hybrid,Total,0.00408193637622785,244.98177037342998,1091148.99855323
1489,MEX,Hybrid,Total,0.00177200244021688,564.3333086367579,1528339.79577186
1490,MEX,Hybrid,Total,0.000247917209697466,4033.60461026608,2140699.88098515
1491,MEX,Hybrid,Total,5.9781659830724e-05,16727.538225461998,2998414.35335751
1492,MEX,Hybrid,Total,3.06642563749599e-05,32611.258781954,4199789.38396676
1493,MEX,Hybrid,Total,1.2267837021521199e-05,81513.9619352396,5882519.48898568
1494,MEX,Hybrid,Total,3.86385411899167e-06,258808.942885495,8239469.26253055
1495,MEX,Hybrid,Total,8.661811998930978e-07,1154492.8475975,11540778.3782612
1496,MEX,Hybrid,Total,1.1055422244964799e-07,9045335.20151575,16164823.4045641
1497,MEX,Hybrid,Total,9.467916059660359e-09,105619863.30452,22641585.0938568
1498,MEX,Hybrid,Total,1.87418811536807e-10,5335643694.462379,31713391.6487833
1499,MEX,Hybrid,Total,4.3130000000000005e-15,231857175979597.0,44419999.999999896
1500,MLI,Hybrid,Total,15.923076923076902,0.0628019323671498,5.0
1501,MLI,Hybrid,Total,15.3176412037819,0.0652842031417411,6.43652208110829
1502,MLI,Hybrid,Total,14.7791780781566,0.0676627614006482,8.28576330011891
1503,MLI,Hybrid,Total,14.402538175458501,0.0694322061721018,10.666299688010401
1504,MLI,Hybrid,Total,14.2090153843892,0.0703778532817028,13.7307746931195
1505,MLI,Hybrid,Total,14.027132743018301,0.0712904068365451,17.675686900597302
1506,MLI,Hybrid,Total,13.6793940538228,0.0731026532363503,22.753989806890203
1507,MLI,Hybrid,Total,13.152491804198402,0.0760312201586616,29.291311565072302
1508,MLI,Hybrid,Total,12.5814011293887,0.0794824034076871,37.7068347346421
1509,MLI,Hybrid,Total,11.992189677553801,0.0833876070082291,48.5401748756449
1510,MLI,Hybrid,Total,11.483808990892198,0.087079121639266,62.4859814815892
1511,MLI,Hybrid,Total,10.9833469735656,0.0910469278997351,80.4384799131945
1512,MLI,Hybrid,Total,10.4612786779895,0.095590609024115,103.54881042641199
1513,MLI,Hybrid,Total,9.88146213417081,0.101199598442211,133.29884095642
1514,MLI,Hybrid,Total,9.25491331106183,0.10805071494346302,171.59618664042802
1515,MLI,Hybrid,Total,8.512914472589781,0.11746858296530999,220.89652886901797
1516,MLI,Hybrid,Total,7.62674721922403,0.131117496260974,284.361077141122
1517,MLI,Hybrid,Total,6.701673630333571,0.149216457732846,366.059270405314
1518,MLI,Hybrid,Total,5.75961570281783,0.17362269491535,471.22971539163905
1519,MLI,Hybrid,Total,4.82707944864691,0.20716460349131197,606.616093678531
1520,MLI,Hybrid,Total,3.93907282483515,0.253866847471105,780.899576343503
1521,MLI,Hybrid,Total,3.14304547778009,0.31816275235899394,1005.25547325261
1522,MLI,Hybrid,Total,2.6821498463373903,0.372835246832144,1294.06981014908
1523,MLI,Hybrid,Total,2.3113557429041003,0.43264651193137,1665.8617815040302
1524,MLI,Hybrid,Total,2.00208614695544,0.49947900669543793,2144.4712281450197
1525,MLI,Hybrid,Total,1.74515013273746,0.5730166025494849,2760.5872824513694
1526,MLI,Hybrid,Total,1.5096966374853,0.662384730263225,3553.7162000649896
1527,MLI,Hybrid,Total,1.2950197989713401,0.7721889663728051,4574.714558342101
1528,MLI,Hybrid,Total,1.10041375496795,0.90874909140801,5889.0502539072995
1529,MLI,Hybrid,Total,0.925172643247485,1.0808793443025502,7581.00039920614
1530,MLI,Hybrid,Total,0.7685906015823231,1.30108278443851,9759.05529327621
1531,MLI,Hybrid,Total,0.629961767744829,1.58739792032119,12562.8749771858
1532,MLI,Hybrid,Total,0.508580279507373,1.96625791501124,16172.244438571799
1533,MLI,Hybrid,Total,0.403740274642322,2.47683984681962,20818.6016859897
1534,MLI,Hybrid,Total,0.314735890922045,3.1772671272742903,26799.8778899341
1535,MLI,Hybrid,Total,0.24086126611891,4.1517675968136505,34499.6011619134
1536,MLI,Hybrid,Total,0.181410538005286,5.51235893457779,44411.48893361691
1537,MLI,Hybrid,Total,0.13567784435354,7.37040011775442,57171.1058352243
1538,MLI,Hybrid,Total,0.10295732293604198,9.712762254135232,73596.61702196
1539,MLI,Hybrid,Total,0.0905491547138618,11.043725401524,94741.2501113431
1540,MLI,Hybrid,Total,0.0759831469758078,13.1608131513477,121960.82966669301
1541,MLI,Hybrid,Total,0.0593791989471622,16.8409142886861,157000.714635991
1542,MLI,Hybrid,Total,0.0433301301742103,23.078629027410397,202107.713300867
1543,MLI,Hybrid,Total,0.0301642164719275,33.1518639289257,260174.151884667
1544,MLI,Hybrid,Total,0.0196819928161425,50.807863275909604,334923.334707855
1545,MLI,Hybrid,Total,0.0112006643879388,89.28041813991248,431148.287865107
1546,MLI,Hybrid,Total,0.005372250573366579,186.141727073862,555019.095015158
1547,MLI,Hybrid,Total,0.00216299508827981,462.321900506617,714478.532100361
1548,MLI,Hybrid,Total,0.000288187430969064,3469.9639628188597,919751.369668363
1549,MLI,Hybrid,Total,1.554e-07,6435006.43500644,1184000.0
1550,MOZ,Hybrid,Total,16.9047619047619,0.0591549295774648,4.0
1551,MOZ,Hybrid,Total,14.2944194700002,0.06995737057378999,5.37325414567067
1552,MOZ,Hybrid,Total,13.834992842109198,0.0722804855349349,7.21796502849176
1553,MOZ,Hybrid,Total,14.0159081488063,0.071347499525756,9.69599012816231
1554,MOZ,Hybrid,Total,13.8135278844449,0.07239280279197,13.024754788132501
1555,MOZ,Hybrid,Total,13.5243532733963,0.0739406890506989,17.4963294154192
1556,MOZ,Hybrid,Total,13.1673300101068,0.0759455409131871,23.5030561413553
1557,MOZ,Hybrid,Total,12.743299819544802,0.0784726102470156,31.5719734618669
1558,MOZ,Hybrid,Total,12.2774310715884,0.0814502638352521,42.4110593227452
1559,MOZ,Hybrid,Total,11.749981816394598,0.0851065146845344,56.9713500820563
1560,MOZ,Hybrid,Total,11.1638430557489,0.0895748887731847,76.530385753216
1561,MOZ,Hybrid,Total,10.5638948151019,0.0946620557571652,102.804303129561
1562,MOZ,Hybrid,Total,9.97546746353715,0.100245928690084,138.09841199592398
1563,MOZ,Hybrid,Total,9.38770012261862,0.10652236297904401,185.50946619190898
1564,MOZ,Hybrid,Total,8.838009805320231,0.11314764545724199,249.197377069207
1565,MOZ,Hybrid,Total,8.27955619209601,0.12077942063544901,334.750209856843
1566,MOZ,Hybrid,Total,7.66762908777307,0.130418410769845,449.674488219353
1567,MOZ,Hybrid,Total,6.84489987683326,0.14609417493227697,604.0538270067431
1568,MOZ,Hybrid,Total,5.899249891307019,0.169513076819067,811.433682543054
1569,MOZ,Hybrid,Total,5.004168545473799,0.199833397079418,1090.00984966532
1570,MOZ,Hybrid,Total,4.25596414979819,0.23496438522571203,1464.22498588401
1571,MOZ,Hybrid,Total,3.60491524178752,0.277399032412242,1966.9132438989602
1572,MOZ,Hybrid,Total,3.174365519134,0.31502358312939693,2642.1811854886605
1573,MOZ,Hybrid,Total,2.6977506501160597,0.370679180433884,3549.2777521349894
1574,MOZ,Hybrid,Total,2.17418318203872,0.459942845782803,4767.79284894901
1575,MOZ,Hybrid,Total,1.8361794120494899,0.544609090722693,6404.640672828559
1576,MOZ,Hybrid,Total,1.58765489983709,0.6298598014610151,8603.44051170176
1577,MOZ,Hybrid,Total,1.37280406654779,0.728436070643873,11557.1180991331
1578,MOZ,Hybrid,Total,1.17407341195795,0.851735496106962,15524.8331845431
1579,MOZ,Hybrid,Total,0.990553989789554,1.00953608819692,20854.718567423002
1580,MOZ,Hybrid,Total,0.8209783483782809,1.2180589195505,28014.4257498002
1581,MOZ,Hybrid,Total,0.664079036059828,1.5058448553553,37632.1573246742
1582,MOZ,Hybrid,Total,0.518725486278188,1.92780194236246,50551.7863388342
1583,MOZ,Hybrid,Total,0.38795684380711803,2.5776062878199197,67906.8988790497
1584,MOZ,Hybrid,Total,0.27108472891840196,3.68888356046425,91220.25648037311
1585,MOZ,Hybrid,Total,0.18925793411427103,5.283794334330089,122537.405325577
1586,MOZ,Hybrid,Total,0.132472826658816,7.54871791613162,164606.155291345
1587,MOZ,Hybrid,Total,0.0903387811759375,11.069443122688,221117.676580533
1588,MOZ,Hybrid,Total,0.0615042925492696,16.2590277613375,297030.368091854
1589,MOZ,Hybrid,Total,0.0435811063818445,22.945723113091802,399004.91418491
1590,MOZ,Hybrid,Total,0.0261620601176149,38.223289584397,535988.7023217579
1591,MOZ,Hybrid,Total,0.0105975335574689,94.3615790011086,720000.879195758
1592,MOZ,Hybrid,Total,0.0017424714439949198,573.897496826305,967186.927256283
1593,MOZ,Hybrid,Total,8.61013177316928e-05,11614.224106490201,1299235.29162958
1594,MOZ,Hybrid,Total,6.55804325013375e-07,1524845.08237973,1745280.35423756
1595,MOZ,Hybrid,Total,5.198082484116679e-08,19237863.251605,2344458.72469114
1596,MOZ,Hybrid,Total,1.8636435656090502e-09,536583292.241934,3149343.14045011
1597,MOZ,Hybrid,Total,2.1744671044056802e-11,45988279058.0691,4230555.27139076
1598,MOZ,Hybrid,Total,4.5642078248867207e-14,21909607063627.1,5682962.16262233
1599,MOZ,Hybrid,Total,1.657e-20,6.03500301750151e+19,7633999.99999999
1600,MUS,Hybrid,Total,0.7894736842105259,1.26666666666667,3.0
1601,MUS,Hybrid,Total,0.7643451182056742,1.30830952691571,3.7349051557998503
1602,MUS,Hybrid,Total,0.7392458813141359,1.3527298903882,4.6498388409401
1603,MUS,Hybrid,Total,0.714205302649228,1.4001576245523,5.788902353555191
1604,MUS,Hybrid,Total,0.6892527113242641,1.45084666852989,7.207000415571719
1605,MUS,Hybrid,Total,0.66441743645256,1.5050779000310002,8.97248766999016
1606,MUS,Hybrid,Total,0.639728807147429,1.56316237259821,11.1704634863323
1607,MUS,Hybrid,Total,0.615216152522188,1.6254449690573303,13.906873889258803
1608,MUS,Hybrid,Total,0.590908801690151,1.6923085206037598,17.313618330017
1609,MUS,Hybrid,Total,0.566836083764632,1.76417844354318,21.554907455443804
1610,MUS,Hybrid,Total,0.543027327858947,1.84152794656359,26.8351783293752
1611,MUS,Hybrid,Total,0.51951186308641,1.9248838593579298,33.4089486330639
1612,MUS,Hybrid,Total,0.496319018560336,2.01483312668671,41.593084833160894
1613,MUS,Hybrid,Total,0.473478123394041,2.11202999798953,51.782075662997705
1614,MUS,Hybrid,Total,0.451018506700838,2.2172039176727303,64.46704712391599
1615,MUS,Hybrid,Total,0.42896949759404296,2.3311680798021603,80.2594355607687
1616,MUS,Hybrid,Total,0.4073604251869699,2.45482854536255,99.9204598925002
1617,MUS,Hybrid,Total,0.38622061859293394,2.5891937194942205,124.397813607464
1618,MUS,Hybrid,Total,0.36557940692525104,2.73538383469304,154.87134513758198
1619,MUS,Hybrid,Total,0.345227428431123,2.89664122154046,192.809928480004
1620,MUS,Hybrid,Total,0.326698015421291,3.0609307458157002,240.042265323122
1621,MUS,Hybrid,Total,0.316572162096467,3.1588374460268396,298.845031455068
1622,MUS,Hybrid,Total,0.305532926982745,3.2729696595237203,372.052616255568
1623,MUS,Hybrid,Total,0.283837926592674,3.5231373481496204,463.193744893914
1624,MUS,Hybrid,Total,0.268327909406392,3.7267834054692597,576.661568646173
1625,MUS,Hybrid,Total,0.26224235635812,3.8132665290514396,717.925421962741
1626,MUS,Hybrid,Total,0.25914814886699805,3.8587966164220093,893.7944533228081
1627,MUS,Hybrid,Total,0.254202032512376,3.9338788526457407,1112.74583731355
1628,MUS,Hybrid,Total,0.24595743674645998,4.06574411096514,1385.3333882923998
1629,MUS,Hybrid,Total,0.236763559643739,4.223622932113,1724.6962714783301
1630,MUS,Hybrid,Total,0.226545801074689,4.41411844870308,2147.19233217773
1631,MUS,Hybrid,Total,0.21522956090978101,4.64620192399676,2673.18657064816
1632,MUS,Hybrid,Total,0.20274023901948898,4.932419951936,3328.03276837625
1633,MUS,Hybrid,Total,0.189003235274286,5.2909147219029,4143.29558175976
1634,MUS,Hybrid,Total,0.17394394954464598,5.74897834973747,5158.27201010576
1635,MUS,Hybrid,Total,0.157487781701043,6.34969893663427,6421.88557518735
1636,MUS,Hybrid,Total,0.13956013161394798,7.16537014142555,7995.04451490798
1637,MUS,Hybrid,Total,0.11709863671741999,8.539809070648559,9953.577659859691
1638,MUS,Hybrid,Total,0.0933437263537797,10.713092770797699,12391.889506821399
1639,MUS,Hybrid,Total,0.0714857835375893,13.9887954011747,15427.5106697098
1640,MUS,Hybrid,Total,0.0514688780220006,19.4292170031868,19206.7630471521
1641,MUS,Hybrid,Total,0.0342828080836741,29.1691391661762,23911.8127770114
1642,MUS,Hybrid,Total,0.0214833194598121,46.5477414638206,29769.4509417936
1643,MUS,Hybrid,Total,0.0129755754397209,77.0678729930383,37062.0252692785
1644,MUS,Hybrid,Total,0.007492282048602059,133.470682698949,46141.0497542042
1645,MUS,Hybrid,Total,0.0036808163655230796,271.678861615225,57444.1482069982
1646,MUS,Hybrid,Total,0.00141840602909112,705.0167437886399,71516.1484362828
1647,MUS,Hybrid,Total,0.00035900104182707003,2785.5072367218895,89035.3438392067
1648,MUS,Hybrid,Total,2.75138227669133e-05,36345.3675075115,110846.188251155
1649,MUS,Hybrid,Total,3.6589999999999996e-06,273298.715496037,138000.0
1650,NER,Hybrid,Total,9.25,0.108108108108108,5.0
1651,NER,Hybrid,Total,9.19627870923056,0.10873963606564802,6.424335260985741
1652,NER,Hybrid,Total,9.13664637633128,0.109449349226268,8.254416709108929
1653,NER,Hybrid,Total,9.06540321640856,0.11030948939921198,10.605828064639699
1654,NER,Hybrid,Total,8.98307549922943,0.11132044922541098,13.627079041523302
1655,NER,Hybrid,Total,8.88900940725388,0.112498474710123,17.5089848781396
1656,NER,Hybrid,Total,8.76539532001068,0.11408498572985999,22.496717787339698
1657,NER,Hybrid,Total,8.61113389279774,0.11612872502614201,28.905291467530304
1658,NER,Hybrid,Total,8.44804421810528,0.11837059255169001,37.139456640785
1659,NER,Hybrid,Total,8.281115213583421,0.12075668242843801,47.719264174249105
1660,NER,Hybrid,Total,8.14605067065709,0.122758873033052,61.3129102925844
1661,NER,Hybrid,Total,8.00316353542814,0.12495058929799902,78.7789383092611
1662,NER,Hybrid,Total,7.818452982978929,0.127902540589173,101.220462240641
1663,NER,Hybrid,Total,7.48453852864709,0.133608771759608,130.054836941165
1664,NER,Hybrid,Total,7.112807504774361,0.14059146115352697,167.103174964576
1665,NER,Hybrid,Total,6.7304873881335,0.148577650076738,214.705363829518
1666,NER,Hybrid,Total,6.361145848523309,0.157204381696757,275.867847914549
1667,NER,Hybrid,Total,5.97764551404504,0.167289946794337,354.453508545938
1668,NER,Hybrid,Total,5.57366982859677,0.17941500497021,455.42563466635596
1669,NER,Hybrid,Total,5.10004374208388,0.196076749645955,585.161392708775
1670,NER,Hybrid,Total,4.58359747468785,0.218169244904757,751.854593709301
1671,NER,Hybrid,Total,4.069588888544319,0.24572506643482997,966.033195500154
1672,NER,Hybrid,Total,3.60478357922899,0.27740916424555107,1241.2242242268699
1673,NER,Hybrid,Total,3.1788916243419902,0.314575052619792,1594.80811009807
1674,NER,Hybrid,Total,2.80603064475428,0.356375295426457,2049.11639524181
1675,NER,Hybrid,Total,2.5456225838126,0.39283121007761107,2632.84214236319
1676,NER,Hybrid,Total,2.27992660219611,0.43861061098930204,3382.8521223586104
1677,NER,Hybrid,Total,1.9919891028458798,0.5020107783578429,4346.51523447377
