iso3,analysis_type,hazard,frequency,return_period,displacement,displacement_stat_error,displacement_over_pop,population
MOZ,Retrospective,Hydrometeorological,3,0.333333333333333,3000,0.377964473009227,0.000104342882956293,28751362
MOZ,Retrospective,Hydrometeorological,2.0952380952381,0.477272727272727,5000,0.315869027652895,0.000173904804927154,28751362
MOZ,Retrospective,Hydrometeorological,1.47619047619048,0.67741935483871,10000,0.265131636325239,0.000347809609854309,28751362
MOZ,Retrospective,Hydrometeorological,0.761904761904762,1.3125,20000,0.19047619047619,0.000695619219708618,28751362
MOZ,Retrospective,Hydrometeorological,0.571428571428571,1.75,30000,0.164957219768465,0.00104342882956293,28751362
MOZ,Retrospective,Hydrometeorological,0.523809523809524,1.90909090909091,50000,0.157934513826448,0.00173904804927154,28751362
MOZ,Retrospective,Hydrometeorological,0.238095238095238,4.2,100000,0.10647942749999,0.00347809609854309,28751362
MOZ,Retrospective,Hydrometeorological,0.0476190476190476,21,200000,0.0476190476190476,0.00695619219708618,28751362
MOZ,Retrospective,Hydrometeorological,0.0476190476190476,21,300000,0.0476190476190476,0.0104342882956293,28751362
MOZ,Retrospective,Hydrometeorological,0.0476190476190476,21,500000,0.0476190476190476,0.0173904804927154,28751362
MOZ,Retrospective,Landslides,0.0952380952380952,10.5,3,0.0673435029701474,0.000000104342882956293,28751362
MOZ,Retrospective,Landslides,0.0952380952380952,10.5,4,0.0673435029701474,0.000000139123843941724,28751362
MOZ,Retrospective,Landslides,0.0952380952380952,10.5,5,0.0673435029701474,0.000000173904804927154,28751362
MOZ,Retrospective,Landslides,0.0952380952380952,10.5,10,0.0673435029701474,0.000000347809609854309,28751362
MOZ,Retrospective,Landslides,0.0952380952380952,10.5,20,0.0673435029701474,0.000000695619219708618,28751362
MOZ,Retrospective,Landslides,0.0476190476190476,21,50,0.0476190476190476,0.00000173904804927154,28751362
MOZ,Retrospective,Landslides,0.0476190476190476,21,100,0.0476190476190476,0.00000347809609854309,28751362
MOZ,Retrospective,Landslides,0.0476190476190476,21,200,0.0476190476190476,0.00000695619219708618,28751362
MOZ,Retrospective,Landslides,0.0476190476190476,21,500,0.0476190476190476,0.0000173904804927154,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,3,0.0476190476190476,0.000000104342882956293,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,4,0.0476190476190476,0.000000139123843941724,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,5,0.0476190476190476,0.000000173904804927154,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,10,0.0476190476190476,0.000000347809609854309,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,20,0.0476190476190476,0.000000695619219708618,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,50,0.0476190476190476,0.00000173904804927154,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,100,0.0476190476190476,0.00000347809609854309,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,200,0.0476190476190476,0.00000695619219708618,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,500,0.0476190476190476,0.0000173904804927154,28751362
MOZ,Retrospective,Tectonic,0.0476190476190476,21,1000,0.0476190476190476,0.0000347809609854309,28751362
MOZ,Retrospective,Total,16.9047619047619,0.0591549295774648,3,0.897211603876989,0.000000104342882956293,28751362
MOZ,Retrospective,Total,16.9047619047619,0.0591549295774648,4,0.897211603876989,0.000000139123843941724,28751362
MOZ,Retrospective,Total,14.5714285714286,0.0686274509803922,5,0.832993127835043,0.000000173904804927154,28751362
MOZ,Retrospective,Total,14.047619047619,0.0711864406779661,10,0.817884001777032,0.000000347809609854309,28751362
MOZ,Retrospective,Total,13.3809523809524,0.0747330960854092,20,0.798240695916201,0.000000695619219708618,28751362
MOZ,Retrospective,Total,12,0.0833333333333333,50,0.755928946018455,0.00000173904804927154,28751362
MOZ,Retrospective,Total,10.6190476190476,0.094170403587444,100,0.711104024908004,0.00000347809609854309,28751362
MOZ,Retrospective,Total,9.23809523809524,0.108247422680412,200,0.663256584627815,0.00000695619219708618,28751362
MOZ,Retrospective,Total,7.42857142857143,0.134615384615385,500,0.594761714133181,0.0000173904804927154,28751362
MOZ,Retrospective,Total,5.23809523809524,0.190909090909091,1000,0.499432784842929,0.0000347809609854309,28751362
MOZ,Retrospective,Total,3.57142857142857,0.28,2000,0.412393049421161,0.0000695619219708618,28751362
MOZ,Retrospective,Total,3,0.333333333333333,3000,0.377964473009227,0.000104342882956293,28751362
MOZ,Retrospective,Total,2.0952380952381,0.477272727272727,5000,0.315869027652895,0.000173904804927154,28751362
MOZ,Retrospective,Total,1.47619047619048,0.67741935483871,10000,0.265131636325239,0.000347809609854309,28751362
MOZ,Retrospective,Total,0.761904761904762,1.3125,20000,0.19047619047619,0.000695619219708618,28751362
MOZ,Retrospective,Total,0.571428571428571,1.75,30000,0.164957219768465,0.00104342882956293,28751362
MOZ,Retrospective,Total,0.523809523809524,1.90909090909091,50000,0.157934513826448,0.00173904804927154,28751362
MOZ,Retrospective,Total,0.238095238095238,4.2,100000,0.10647942749999,0.00347809609854309,28751362
MOZ,Retrospective,Total,0.0476190476190476,21,200000,0.0476190476190476,0.00695619219708618,28751362
MOZ,Retrospective,Total,0.0476190476190476,21,300000,0.0476190476190476,0.0104342882956293,28751362
MOZ,Retrospective,Total,0.0476190476190476,21,500000,0.0476190476190476,0.0173904804927154,28751362
MUS,Retrospective,Hydrometeorological,0.736842105263158,1.35714285714286,3,0.196929336145997,0.00000234841196468928,1277459
MUS,Retrospective,Hydrometeorological,0.421052631578947,2.375,4,0.148864585512957,0.00000313121595291904,1277459
MUS,Retrospective,Hydrometeorological,0.421052631578947,2.375,5,0.148864585512957,0.0000039140199411488,1277459
MUS,Retrospective,Hydrometeorological,0.210526315789474,4.75,10,0.105263157894737,0.00000782803988229759,1277459
MUS,Retrospective,Hydrometeorological,0.105263157894737,9.5,20,0.0744322927564787,0.0000156560797645952,1277459
MUS,Retrospective,Hydrometeorological,0.105263157894737,9.5,50,0.0744322927564787,0.000039140199411488,1277459
MUS,Retrospective,Hydrometeorological,0.0526315789473684,19,100,0.0526315789473684,0.0000782803988229759,1277459
MUS,Retrospective,Hydrometeorological,0.0526315789473684,19,200,0.0526315789473684,0.000156560797645952,1277459
MUS,Retrospective,Hydrometeorological,0.0526315789473684,19,500,0.0526315789473684,0.00039140199411488,1277459
MUS,Retrospective,Landslides,0.0526315789473684,19,3,0.0526315789473684,0.00000234841196468928,1277459
MUS,Retrospective,Landslides,0.0526315789473684,19,4,0.0526315789473684,0.00000313121595291904,1277459
MUS,Retrospective,Landslides,0.0526315789473684,19,5,0.0526315789473684,0.0000039140199411488,1277459
MUS,Retrospective,Landslides,0.0526315789473684,19,10,0.0526315789473684,0.00000782803988229759,1277459
MUS,Retrospective,Landslides,0.0526315789473684,19,20,0.0526315789473684,0.0000156560797645952,1277459
MUS,Retrospective,Total,0.789473684210526,1.26666666666667,3,0.203841228747759,0.00000234841196468928,1277459
MUS,Retrospective,Total,0.473684210526316,2.11111111111111,4,0.157894736842105,0.00000313121595291904,1277459
MUS,Retrospective,Total,0.473684210526316,2.11111111111111,5,0.157894736842105,0.0000039140199411488,1277459
MUS,Retrospective,Total,0.263157894736842,3.8,10,0.117687788289463,0.00000782803988229759,1277459
MUS,Retrospective,Total,0.157894736842105,6.33333333333333,20,0.0911605688194146,0.0000156560797645952,1277459
MUS,Retrospective,Total,0.105263157894737,9.5,50,0.0744322927564787,0.000039140199411488,1277459
MUS,Retrospective,Total,0.0526315789473684,19,100,0.0526315789473684,0.0000782803988229759,1277459
MUS,Retrospective,Total,0.0526315789473684,19,200,0.0526315789473684,0.000156560797645952,1277459
MUS,Retrospective,Total,0.0526315789473684,19,500,0.0526315789473684,0.00039140199411488,1277459
NER,Retrospective,Hydrometeorological,9.25,0.108108108108108,3,0.877971146071062,0.000000144820599861407,20715285
NER,Retrospective,Hydrometeorological,9.25,0.108108108108108,4,0.877971146071062,0.000000193094133148542,20715285
NER,Retrospective,Hydrometeorological,9.25,0.108108108108108,5,0.877971146071062,0.000000241367666435678,20715285
NER,Retrospective,Hydrometeorological,9.08333333333333,0.110091743119266,10,0.870025542409213,0.000000482735332871356,20715285
NER,Retrospective,Hydrometeorological,8.83333333333333,0.113207547169811,20,0.857969178415583,0.000000965470665742711,20715285
NER,Retrospective,Hydrometeorological,8.25,0.121212121212121,50,0.82915619758885,0.00000241367666435678,20715285
NER,Retrospective,Hydrometeorological,7.83333333333333,0.127659574468085,100,0.807946642902722,0.00000482735332871356,20715285
NER,Retrospective,Hydrometeorological,6.83333333333333,0.146341463414634,200,0.754615428178118,0.00000965470665742711,20715285
NER,Retrospective,Hydrometeorological,5.41666666666667,0.184615384615385,500,0.671854812358212,0.0000241367666435678,20715285
NER,Retrospective,Hydrometeorological,4,0.25,1000,0.577350269189626,0.0000482735332871356,20715285
NER,Retrospective,Hydrometeorological,2.83333333333333,0.352941176470588,2000,0.485912657903775,0.0000965470665742711,20715285
NER,Retrospective,Hydrometeorological,2.41666666666667,0.413793103448276,3000,0.448763733927875,0.000144820599861407,20715285
NER,Retrospective,Hydrometeorological,1.83333333333333,0.545454545454546,5000,0.390867979985286,0.000241367666435678,20715285
NER,Retrospective,Hydrometeorological,1.16666666666667,0.857142857142857,10000,0.311804782231162,0.000482735332871356,20715285
NER,Retrospective,Hydrometeorological,0.333333333333333,3,20000,0.166666666666667,0.000965470665742711,20715285
NER,Retrospective,Hydrometeorological,0.166666666666667,6,30000,0.117851130197758,0.00144820599861407,20715285
NER,Retrospective,Total,9.25,0.108108108108108,3,0.877971146071062,0.000000144820599861407,20715285
NER,Retrospective,Total,9.25,0.108108108108108,4,0.877971146071062,0.000000193094133148542,20715285
NER,Retrospective,Total,9.25,0.108108108108108,5,0.877971146071062,0.000000241367666435678,20715285
NER,Retrospective,Total,9.08333333333333,0.110091743119266,10,0.870025542409213,0.000000482735332871356,20715285
NER,Retrospective,Total,8.83333333333333,0.113207547169811,20,0.857969178415583,0.000000965470665742711,20715285
NER,Retrospective,Total,8.25,0.121212121212121,50,0.82915619758885,0.00000241367666435678,20715285
NER,Retrospective,Total,7.83333333333333,0.127659574468085,100,0.807946642902722,0.00000482735332871356,20715285
NER,Retrospective,Total,6.83333333333333,0.146341463414634,200,0.754615428178118,0.00000965470665742711,20715285
NER,Retrospective,Total,5.41666666666667,0.184615384615385,500,0.671854812358212,0.0000241367666435678,20715285
NER,Retrospective,Total,4,0.25,1000,0.577350269189626,0.0000482735332871356,20715285
NER,Retrospective,Total,2.83333333333333,0.352941176470588,2000,0.485912657903775,0.0000965470665742711,20715285
NER,Retrospective,Total,2.41666666666667,0.413793103448276,3000,0.448763733927875,0.000144820599861407,20715285
NER,Retrospective,Total,1.83333333333333,0.545454545454546,5000,0.390867979985286,0.000241367666435678,20715285
NER,Retrospective,Total,1.16666666666667,0.857142857142857,10000,0.311804782231162,0.000482735332871356,20715285
NER,Retrospective,Total,0.333333333333333,3,20000,0.166666666666667,0.000965470665742711,20715285
NER,Retrospective,Total,0.166666666666667,6,30000,0.117851130197758,0.00144820599861407,20715285
NIC,Retrospective,Hydrometeorological,4.38095238095238,0.228260869565217,3,0.456745859363116,0.000000487802101939257,6150035
NIC,Retrospective,Hydrometeorological,4.38095238095238,0.228260869565217,4,0.456745859363116,0.000000650402802585676,6150035
NIC,Retrospective,Hydrometeorological,3.28571428571429,0.304347826086957,5,0.395553517281813,0.000000813003503232095,6150035
NIC,Retrospective,Hydrometeorological,2.95238095238095,0.338709677419355,10,0.374952755905324,0.00000162600700646419,6150035
NIC,Retrospective,Hydrometeorological,2.38095238095238,0.42,20,0.336717514850737,0.00000325201401292838,6150035
NIC,Retrospective,Hydrometeorological,1.23809523809524,0.807692307692308,50,0.242810453028228,0.00000813003503232095,6150035
NIC,Retrospective,Hydrometeorological,0.80952380952381,1.23529411764706,100,0.196338363124651,0.0000162600700646419,6150035
NIC,Retrospective,Hydrometeorological,0.571428571428571,1.75,200,0.164957219768465,0.0000325201401292838,6150035
NIC,Retrospective,Hydrometeorological,0.523809523809524,1.90909090909091,500,0.157934513826448,0.0000813003503232095,6150035
NIC,Retrospective,Hydrometeorological,0.380952380952381,2.625,1000,0.134687005940295,0.000162600700646419,6150035
NIC,Retrospective,Hydrometeorological,0.285714285714286,3.5,2000,0.116642368703961,0.000325201401292838,6150035
NIC,Retrospective,Hydrometeorological,0.238095238095238,4.2,3000,0.10647942749999,0.000487802101939257,6150035
NIC,Retrospective,Hydrometeorological,0.0952380952380952,10.5,5000,0.0673435029701474,0.000813003503232095,6150035
NIC,Retrospective,Hydrometeorological,0.0952380952380952,10.5,10000,0.0673435029701474,0.00162600700646419,6150035
NIC,Retrospective,Landslides,0.666666666666667,1.5,3,0.17817416127495,0.000000487802101939257,6150035
NIC,Retrospective,Landslides,0.666666666666667,1.5,4,0.17817416127495,0.000000650402802585676,6150035
NIC,Retrospective,Landslides,0.571428571428571,1.75,5,0.164957219768465,0.000000813003503232095,6150035
NIC,Retrospective,Landslides,0.523809523809524,1.90909090909091,10,0.157934513826448,0.00000162600700646419,6150035
NIC,Retrospective,Landslides,0.476190476190476,2.1,20,0.150584650484209,0.00000325201401292838,6150035
NIC,Retrospective,Landslides,0.333333333333333,3,50,0.125988157669742,0.00000813003503232095,6150035
NIC,Retrospective,Landslides,0.142857142857143,7,100,0.0824786098842323,0.0000162600700646419,6150035
NIC,Retrospective,Landslides,0.0952380952380952,10.5,200,0.0673435029701474,0.0000325201401292838,6150035
NIC,Retrospective,Landslides,0.0952380952380952,10.5,500,0.0673435029701474,0.0000813003503232095,6150035
NIC,Retrospective,Landslides,0.0476190476190476,21,1000,0.0476190476190476,0.000162600700646419,6150035
NIC,Retrospective,Landslides,0.0476190476190476,21,2000,0.0476190476190476,0.000325201401292838,6150035
NIC,Retrospective,Landslides,0.0476190476190476,21,3000,0.0476190476190476,0.000487802101939257,6150035
NIC,Retrospective,Landslides,0.0476190476190476,21,5000,0.0476190476190476,0.000813003503232095,6150035
NIC,Retrospective,Landslides,0.0476190476190476,21,10000,0.0476190476190476,0.00162600700646419,6150035
NIC,Retrospective,Tectonic,0.285714285714286,3.5,3,0.116642368703961,0.000000487802101939257,6150035
NIC,Retrospective,Tectonic,0.285714285714286,3.5,4,0.116642368703961,0.000000650402802585676,6150035
NIC,Retrospective,Tectonic,0.238095238095238,4.2,5,0.10647942749999,0.000000813003503232095,6150035
NIC,Retrospective,Tectonic,0.238095238095238,4.2,10,0.10647942749999,0.00000162600700646419,6150035
NIC,Retrospective,Tectonic,0.238095238095238,4.2,20,0.10647942749999,0.00000325201401292838,6150035
NIC,Retrospective,Tectonic,0.19047619047619,5.25,50,0.0952380952380952,0.00000813003503232095,6150035
NIC,Retrospective,Tectonic,0.19047619047619,5.25,100,0.0952380952380952,0.0000162600700646419,6150035
NIC,Retrospective,Tectonic,0.0952380952380952,10.5,200,0.0673435029701474,0.0000325201401292838,6150035
NIC,Retrospective,Tectonic,0.0952380952380952,10.5,500,0.0673435029701474,0.0000813003503232095,6150035
NIC,Retrospective,Tectonic,0.0952380952380952,10.5,1000,0.0673435029701474,0.000162600700646419,6150035
NIC,Retrospective,Tectonic,0.0952380952380952,10.5,2000,0.0673435029701474,0.000325201401292838,6150035
NIC,Retrospective,Total,5.33333333333333,0.1875,3,0.50395263067897,0.000000487802101939257,6150035
NIC,Retrospective,Total,5.33333333333333,0.1875,4,0.50395263067897,0.000000650402802585676,6150035
NIC,Retrospective,Total,4.09523809523809,0.244186046511628,5,0.441600880737891,0.000000813003503232095,6150035
NIC,Retrospective,Total,3.71428571428571,0.269230769230769,10,0.420560041253707,0.00000162600700646419,6150035
NIC,Retrospective,Total,3.0952380952381,0.323076923076923,20,0.383917035633264,0.00000325201401292838,6150035
NIC,Retrospective,Total,1.76190476190476,0.567567567567568,50,0.28965535858563,0.00000813003503232095,6150035
NIC,Retrospective,Total,1.14285714285714,0.875,100,0.233284737407922,0.0000162600700646419,6150035
NIC,Retrospective,Total,0.761904761904762,1.3125,200,0.19047619047619,0.0000325201401292838,6150035
NIC,Retrospective,Total,0.714285714285714,1.4,500,0.184427778390829,0.0000813003503232095,6150035
NIC,Retrospective,Total,0.523809523809524,1.90909090909091,1000,0.157934513826448,0.000162600700646419,6150035
NIC,Retrospective,Total,0.428571428571429,2.33333333333333,2000,0.142857142857143,0.000325201401292838,6150035
NIC,Retrospective,Total,0.285714285714286,3.5,3000,0.116642368703961,0.000487802101939257,6150035
NIC,Retrospective,Total,0.142857142857143,7,5000,0.0824786098842323,0.000813003503232095,6150035
NIC,Retrospective,Total,0.142857142857143,7,10000,0.0824786098842323,0.00162600700646419,6150035
NPL,Retrospective,Hydrometeorological,22.7619047619048,0.0439330543933054,3,0.736172611130491,0.000000103983550911404,28850717
NPL,Retrospective,Hydrometeorological,22.7619047619048,0.0439330543933054,4,0.736172611130491,0.000000138644734548538,28850717
NPL,Retrospective,Hydrometeorological,17.3571428571429,0.0576131687242798,5,0.642857142857143,0.000000173305918185673,28850717
NPL,Retrospective,Hydrometeorological,14.8809523809524,0.0672,10,0.595238095238095,0.000000346611836371346,28850717
NPL,Retrospective,Hydrometeorological,12.7380952380952,0.0785046728971963,20,0.550715881248589,0.000000693223672742691,28850717
NPL,Retrospective,Hydrometeorological,9.04761904761905,0.110526315789474,50,0.464133064038522,0.00000173305918185673,28850717
NPL,Retrospective,Hydrometeorological,6.47619047619048,0.154411764705882,100,0.392676726249301,0.00000346611836371346,28850717
NPL,Retrospective,Hydrometeorological,4.30952380952381,0.232044198895028,200,0.320324382073184,0.00000693223672742691,28850717
NPL,Retrospective,Hydrometeorological,2.35714285714286,0.424242424242424,500,0.236901770739671,0.0000173305918185673,28850717
NPL,Retrospective,Hydrometeorological,1.35714285714286,0.736842105263158,1000,0.179757962744542,0.0000346611836371346,28850717
NPL,Retrospective,Hydrometeorological,0.833333333333333,1.2,2000,0.140859042454753,0.0000693223672742691,28850717
NPL,Retrospective,Hydrometeorological,0.714285714285714,1.4,3000,0.130410132739325,0.000103983550911404,28850717
NPL,Retrospective,Hydrometeorological,0.428571428571429,2.33333333333333,5000,0.101015254455221,0.000173305918185673,28850717
NPL,Retrospective,Hydrometeorological,0.285714285714286,3.5,10000,0.0824786098842323,0.000346611836371346,28850717
NPL,Retrospective,Hydrometeorological,0.119047619047619,8.4,20000,0.053239713749995,0.000693223672742691,28850717
NPL,Retrospective,Hydrometeorological,0.0714285714285714,14,30000,0.0412393049421161,0.00103983550911404,28850717
NPL,Retrospective,Hydrometeorological,0.0238095238095238,42,50000,0.0238095238095238,0.00173305918185673,28850717
NPL,Retrospective,Landslides,12.3809523809524,0.0807692307692308,3,0.542940678618637,0.000000103983550911404,28850717
NPL,Retrospective,Landslides,12.3809523809524,0.0807692307692308,4,0.542940678618637,0.000000138644734548538,28850717
NPL,Retrospective,Landslides,7.88095238095238,0.126888217522659,5,0.43317631901572,0.000000173305918185673,28850717
NPL,Retrospective,Landslides,6.23809523809524,0.16030534351145,10,0.385390810862825,0.000000346611836371346,28850717
NPL,Retrospective,Landslides,4.26190476190476,0.23463687150838,20,0.31854971810142,0.000000693223672742691,28850717
NPL,Retrospective,Landslides,2,0.5,50,0.218217890235992,0.00000173305918185673,28850717
NPL,Retrospective,Landslides,0.880952380952381,1.13513513513514,100,0.144827679292815,0.00000346611836371346,28850717
NPL,Retrospective,Landslides,0.404761904761905,2.47058823529412,200,0.0981691815623253,0.00000693223672742691,28850717
NPL,Retrospective,Landslides,0.166666666666667,6,500,0.0629940788348712,0.0000173305918185673,28850717
NPL,Retrospective,Landslides,0.119047619047619,8.4,1000,0.053239713749995,0.0000346611836371346,28850717
NPL,Retrospective,Landslides,0.0238095238095238,42,2000,0.0238095238095238,0.0000693223672742691,28850717
NPL,Retrospective,Landslides,0.0238095238095238,42,3000,0.0238095238095238,0.000103983550911404,28850717
NPL,Retrospective,Landslides,0.0238095238095238,42,5000,0.0238095238095238,0.000173305918185673,28850717
NPL,Retrospective,Tectonic,0.547619047619048,1.82608695652174,3,0.114186464840779,0.000000103983550911404,28850717
NPL,Retrospective,Tectonic,0.547619047619048,1.82608695652174,4,0.114186464840779,0.000000138644734548538,28850717
NPL,Retrospective,Tectonic,0.428571428571429,2.33333333333333,5,0.101015254455221,0.000000173305918185673,28850717
NPL,Retrospective,Tectonic,0.404761904761905,2.47058823529412,10,0.0981691815623253,0.000000346611836371346,28850717
NPL,Retrospective,Tectonic,0.380952380952381,2.625,20,0.0952380952380952,0.000000693223672742691,28850717
NPL,Retrospective,Tectonic,0.333333333333333,3,50,0.0890870806374748,0.00000173305918185673,28850717
NPL,Retrospective,Tectonic,0.30952380952381,3.23076923076923,100,0.0858464589396188,0.00000346611836371346,28850717
NPL,Retrospective,Tectonic,0.238095238095238,4.2,200,0.0752923252421043,0.00000693223672742691,28850717
NPL,Retrospective,Tectonic,0.166666666666667,6,500,0.0629940788348712,0.0000173305918185673,28850717
NPL,Retrospective,Tectonic,0.142857142857143,7,1000,0.0583211843519804,0.0000346611836371346,28850717
NPL,Retrospective,Tectonic,0.119047619047619,8.4,2000,0.053239713749995,0.0000693223672742691,28850717
NPL,Retrospective,Tectonic,0.119047619047619,8.4,3000,0.053239713749995,0.000103983550911404,28850717
NPL,Retrospective,Tectonic,0.0952380952380952,10.5,5000,0.0476190476190476,0.000173305918185673,28850717
NPL,Retrospective,Tectonic,0.0476190476190476,21,10000,0.0336717514850737,0.000346611836371346,28850717
NPL,Retrospective,Tectonic,0.0476190476190476,21,20000,0.0336717514850737,0.000693223672742691,28850717
NPL,Retrospective,Tectonic,0.0476190476190476,21,30000,0.0336717514850737,0.00103983550911404,28850717
NPL,Retrospective,Tectonic,0.0238095238095238,42,50000,0.0238095238095238,0.00173305918185673,28850717
NPL,Retrospective,Total,35.6904761904762,0.0280186791194129,3,0.921831461076473,0.000000103983550911404,28850717
NPL,Retrospective,Total,35.6904761904762,0.0280186791194129,4,0.921831461076473,0.000000138644734548538,28850717
NPL,Retrospective,Total,25.6666666666667,0.038961038961039,5,0.781735959970572,0.000000173305918185673,28850717
NPL,Retrospective,Total,21.5238095238095,0.0464601769911504,10,0.715871256112996,0.000000346611836371346,28850717
NPL,Retrospective,Total,17.3809523809524,0.0575342465753425,20,0.643297908862205,0.000000693223672742691,28850717
NPL,Retrospective,Total,11.3809523809524,0.0878661087866109,50,0.520552645454177,0.00000173305918185673,28850717
NPL,Retrospective,Total,7.66666666666667,0.130434782608696,100,0.427246629641104,0.00000346611836371346,28850717
NPL,Retrospective,Total,4.95238095238095,0.201923076923077,200,0.343385835758475,0.00000693223672742691,28850717
NPL,Retrospective,Total,2.69047619047619,0.371681415929204,500,0.253098709827015,0.0000173305918185673,28850717
NPL,Retrospective,Total,1.61904761904762,0.617647058823529,1000,0.196338363124651,0.0000346611836371346,28850717
NPL,Retrospective,Total,0.976190476190476,1.02439024390244,2000,0.152455338986496,0.0000693223672742691,28850717
NPL,Retrospective,Total,0.857142857142857,1.16666666666667,3000,0.142857142857143,0.000103983550911404,28850717
NPL,Retrospective,Total,0.547619047619048,1.82608695652174,5000,0.114186464840779,0.000173305918185673,28850717
NPL,Retrospective,Total,0.333333333333333,3,10000,0.0890870806374748,0.000346611836371346,28850717
NPL,Retrospective,Total,0.166666666666667,6,20000,0.0629940788348712,0.000693223672742691,28850717
NPL,Retrospective,Total,0.119047619047619,8.4,30000,0.053239713749995,0.00103983550911404,28850717
NPL,Retrospective,Total,0.0476190476190476,21,50000,0.0336717514850737,0.00173305918185673,28850717
OCEANIA,Retrospective,Hydrometeorological,1.80555555555556,0.553846153846154,3,0.223951604119404,0.000000076990716228465,38965737
OCEANIA,Retrospective,Hydrometeorological,1.80555555555556,0.553846153846154,4,0.223951604119404,0.00000010265428830462,38965737
OCEANIA,Retrospective,Hydrometeorological,1.80555555555556,0.553846153846154,5,0.223951604119404,0.000000128317860380775,38965737
OCEANIA,Retrospective,Hydrometeorological,1.5,0.666666666666667,10,0.204124145231932,0.00000025663572076155,38965737
OCEANIA,Retrospective,Hydrometeorological,1.47222222222222,0.679245283018868,20,0.202225274702237,0.0000005132714415231,38965737
OCEANIA,Retrospective,Hydrometeorological,1.27777777777778,0.782608695652174,50,0.188398055086813,0.00000128317860380775,38965737
OCEANIA,Retrospective,Hydrometeorological,1.19444444444444,0.837209302325581,100,0.1821510701195,0.0000025663572076155,38965737
OCEANIA,Retrospective,Hydrometeorological,1.08333333333333,0.923076923076923,200,0.173472166622178,0.000005132714415231,38965737
OCEANIA,Retrospective,Hydrometeorological,0.833333333333333,1.2,500,0.152145154862546,0.0000128317860380775,38965737
OCEANIA,Retrospective,Hydrometeorological,0.583333333333333,1.71428571428571,1000,0.127293769304329,0.000025663572076155,38965737
OCEANIA,Retrospective,Hydrometeorological,0.5,2,2000,0.117851130197758,0.00005132714415231,38965737
OCEANIA,Retrospective,Hydrometeorological,0.416666666666667,2.4,3000,0.107582870727984,0.000076990716228465,38965737
OCEANIA,Retrospective,Hydrometeorological,0.361111111111111,2.76923076923077,5000,0.100154202096222,0.000128317860380775,38965737
PER,Retrospective,Total,0.0232558139534884,43,100000,0.0232558139534884,0.00314720500657372,31774225
OCEANIA,Retrospective,Hydrometeorological,0.25,4,10000,0.0833333333333333,0.00025663572076155,38965737
OCEANIA,Retrospective,Hydrometeorological,0.166666666666667,6,20000,0.0680413817439772,0.0005132714415231,38965737
OCEANIA,Retrospective,Hydrometeorological,0.0833333333333333,12,30000,0.0481125224324688,0.00076990716228465,38965737
OCEANIA,Retrospective,Hydrometeorological,0.0277777777777778,36,50000,0.0277777777777778,0.00128317860380775,38965737
OCEANIA,Retrospective,Hydrometeorological,0.0277777777777778,36,100000,0.0277777777777778,0.0025663572076155,38965737
OCEANIA,Retrospective,Landslides,0.166666666666667,6,3,0.0680413817439772,0.000000076990716228465,38965737
OCEANIA,Retrospective,Landslides,0.166666666666667,6,4,0.0680413817439772,0.00000010265428830462,38965737
OCEANIA,Retrospective,Landslides,0.166666666666667,6,5,0.0680413817439772,0.000000128317860380775,38965737
OCEANIA,Retrospective,Landslides,0.166666666666667,6,10,0.0680413817439772,0.00000025663572076155,38965737
OCEANIA,Retrospective,Landslides,0.138888888888889,7.2,20,0.0621129993749942,0.0000005132714415231,38965737
OCEANIA,Retrospective,Landslides,0.138888888888889,7.2,50,0.0621129993749942,0.00000128317860380775,38965737
OCEANIA,Retrospective,Landslides,0.0833333333333333,12,100,0.0481125224324688,0.0000025663572076155,38965737
OCEANIA,Retrospective,Landslides,0.0555555555555556,18,200,0.0392837100659193,0.000005132714415231,38965737
OCEANIA,Retrospective,Landslides,0.0277777777777778,36,500,0.0277777777777778,0.0000128317860380775,38965737
OCEANIA,Retrospective,Landslides,0.0277777777777778,36,1000,0.0277777777777778,0.000025663572076155,38965737
OCEANIA,Retrospective,Landslides,0.0277777777777778,36,2000,0.0277777777777778,0.00005132714415231,38965737
OCEANIA,Retrospective,Tectonic,0.75,1.33333333333333,3,0.144337567297406,0.000000076990716228465,38965737
OCEANIA,Retrospective,Tectonic,0.75,1.33333333333333,4,0.144337567297406,0.00000010265428830462,38965737
OCEANIA,Retrospective,Tectonic,0.75,1.33333333333333,5,0.144337567297406,0.000000128317860380775,38965737
OCEANIA,Retrospective,Tectonic,0.666666666666667,1.5,10,0.136082763487954,0.00000025663572076155,38965737
OCEANIA,Retrospective,Tectonic,0.638888888888889,1.56521739130435,20,0.133217542314242,0.0000005132714415231,38965737
OCEANIA,Retrospective,Tectonic,0.638888888888889,1.56521739130435,50,0.133217542314242,0.00000128317860380775,38965737
